Tender Fee in ₹,Processing Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
0.0,"1,000",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Tender Document,19-Nov-2025 04:00 PM,15-Dec-2025 02:30 PM,19-Nov-2025 04:05 PM,15-Dec-2025 01:00 PM,NA ,NA ,19-Nov-2025 04:30 PM,15-Dec-2025 01:00 PM,18-Dec-2025 01:00 PM,Information - Public Relations - Printing and Stationery Department||Directorate of Printing and Stationery-Assam,E-1496003,2025_IPRPS_48716_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,Printing and Supply of Sheet Calendar 2026,Printing and Supply of Sheet Calendar 2026,Please refer Tender documents. ,NA ,"2,70,000",Supply of Materials,NA ,Tender,180.0,7.0,Directorate of printing and Stationery,781021.0,NA ,NA ,NA ,Directorate of printing and Stationery,No ,No,"6,000",Yes,fixed,,Nil,Nil,Director Printing and Stationery,Directorate of printing and Stationery,1.0,SBI Bank,1.0,Corrigendum,Date,,AOC,22-Jun-2026,"INR 247,800",7.0,Sanghamitra Lamphusa,22-Jun-2026 01:34 PM,WorkOrderSheet.pdf (333.00 KB),Director,Internal,,Sanghamitra Lamphusa,22-Jun-2026 01:32 PM,finsummary_77404.pdf (491.07 KB),Finance,RK Printers found to be L1 Bidder,Sanghamitra Lamphusa,22-Jun-2026 01:29 PM,,BOQ Comparative Chart,Technical,"Bid opened on 15/12/2025 and it was found that 5 nos. of bidders participated in the tender process. Out of 5 bidders, 4 nos. of bidders were found technically responsive.",Sanghamitra Lamphusa,17-Dec-2025 01:25 PM,,1,288499,AURORA FINE ARTS,12-Dec-2025 06:43 PM,Not Admitted-Finance,Not qualified for AOC,22-Jun-2026 01:29 PM,Information - Public Relations - Printing and Stationery Department||Directorate of Printing and Stationery-Assam,2025_IPRPS_48716_1,E-1496003,Printing and Supply of Sheet Calendar 2026,1.0,288831.0,RK PRINTERS,INR,"247,800",Director,Internal,,Sanghamitra Lamphusa,17-Dec-2025 02:17 PM,18-Dec-2025 01:00 PM,techsummary_77404.pdf (330.27 KB),AOC
,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2,289279,BOOKBELL LLP,15-Dec-2025 11:06 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,17-Dec-2025 01:25 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,3,288831,RK PRINTERS,09-Dec-2025 10:41 AM,Accepted-AOC,L1,22-Jun-2026 01:34 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,4,288939,Singhania printing press LLP,15-Dec-2025 10:13 AM,Not Admitted-Finance,Not qualified for AOC,22-Jun-2026 01:29 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,5,289316,URBAN CHANAKYA,13-Dec-2025 08:33 PM,Not Admitted-Finance,Not qualified for AOC,22-Jun-2026 01:29 PM,,,,,,,,,,,,,,,,,AOC
