EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"62,378",Yes,percentage,2.0%,Nil,Nil,Bodoland Territorial Council||PWD-BTC,TECH-28/SE(RB)/2019-20/09,2026_BoTC_50829_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,Construction of 1 No. RCC Box Cell Culvert with 2 Cell near 978 Turibari LP School Patabari PWD under Patabari VCDC under Sidli Chirang Dev. Block under Chirang District. TN-388-1.,Construction of 1 No. RCC Box Cell Culvert with 2 Cell near 978 Turibari LP School Patabari PWD under Patabari VCDC under Sidli Chirang Dev. Block under Chirang District. TN-388-1.,Please refer Tender documents. ,NA ,"31,18,906",Civil Works – Roads,NA ,Tender,180.0,180.0,Chirang,783385.0,NA ,NA ,NA ,"S.E. PWD (R and B) Circle, Kokrajhar",No ,No,"S.E. PWD (R and B) Circle, Kokrajhar","O/o S.E. PWD (R and B) Circle, Kokrajhar",650.0,Nil,Nil,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Tender Fee and EMD,05-Feb-2026 03:00 PM,19-Feb-2026 02:00 PM,06-Feb-2026 03:00 PM,19-Feb-2026 01:00 PM,06-Feb-2026 03:00 PM ,19-Feb-2026 12:00 PM ,06-Feb-2026 03:00 PM,19-Feb-2026 01:00 PM,23-Feb-2026 04:25 PM,AOC,1.0,297384.0,Birkang Wary,12-Feb-2026 12:35 AM,Rejected-Finance,L2,16-Jun-2026 03:53 PM,JK Basumatary,Internal,"C Ray, MK Brahma, D Baruah",Munu Kr Brahma,23-Feb-2026 04:24 PM,23-Feb-2026 04:25 PM,techsummary_80926.pdf (825.18 KB),16-Jun-2026,"INR 3,117,645",180.0,Munu Kr Brahma,16-Jun-2026 04:00 PM,AOC3881.pdf (1086.00 KB),AOC,Finance,FinancialMinutes,Munu Kr Brahma,16-Jun-2026 03:45 PM,finance_80926.pdf,BOQ Comparative Chart,1.0,297439.0,Shri Ashit Kumar Brahma,INR,"3,117,645",Technical,Technical Evaluation,Munu Kr Brahma,23-Feb-2026 04:03 PM,technical_80926.pdf,JK Basumatary,Internal,"D Boruaah, C Ray, MK Brahma",Munu Kr Brahma,16-Jun-2026 03:53 PM,finsummary_80926.pdf (1086.20 KB),Bodoland Territorial Council||PWD-BTC,2026_BoTC_50829_1,TECH-28/SE(RB)/2019-20/09,Construction of 1 No. RCC Box Cell Culvert with 2 Cell near 978 Turibari LP School Patabari PWD under Patabari VCDC under Sidli Chirang Dev. Block under Chirang District. TN-388-1.,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,AOC,2.0,297439.0,Shri Ashit Kumar Brahma,12-Feb-2026 12:56 AM,Accepted-AOC,L1,16-Jun-2026 04:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualification,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.pdf,FOB,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
