S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
1.0,Date Extension,Date,,05-Mar-2026 05:30 PM,22-Apr-2026 02:00 PM,05-Mar-2026 05:35 PM,20-Apr-2026 02:00 PM,NA ,NA ,10-Mar-2026 02:00 PM,20-Apr-2026 02:00 PM,15-May-2026 12:30 PM,1.0,SBI Bank,Construction of new Vety. Multicare Hospital at Lichubari in Jorhat District Under RIDF- XXXI,Construction of new Vety. Multicare Hospital at Lichubari in Jorhat District Under RIDF- XXXI,Please refer Tender documents. ,NA ,"3,92,86,900",Civil Works,NA ,Tender,180.0,365.0,Jorhat,785008.0,"Chenikuthi, Guwahati - 3  ","O/O The Director, AHVD, Chenikuthi, Guwahati - 3  ",09-Mar-2026 01:00 PM ,"Chenikuthi, Guwahati - 3",No ,No,"Director, AHVD","O/O The Director, AHVD, Chenikuthi, Guwahati - 3","7,85,738",Yes,fixed,,Nil,Nil,Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary||Assam Livestock and Poultry Corporation Ltd.,E-763721/25-26/DFA/1653637/03,2026_AHVD_51680_5,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Criteria,"7,900",Nil,Nil,No,AOC,Director,Internal,,Babita Bhandar Kayastha,15-May-2026 12:24 PM,15-May-2026 12:30 PM,techsummary_82010.pdf (10882.95 KB),1,302147,ARCHNIRMAN PRIVATE LIMITED,24-Mar-2026 11:14 AM,Rejected-Technical,Technically not Qualified,15-May-2026 12:24 PM,Finance,Opened,Bankim Kumar Deka,15-May-2026 03:21 PM,,BOQ Comparative Chart,17-Jun-2026,"INR 35,358,210",365.0,Babita Bhandar Kayastha,20-Jun-2026 12:23 PM,lichubari_jorhat.pdf (915.00 KB),1.0,302135.0,Sri Prasanta Kumar Dutta,INR,"35,358,210",Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary||Assam Livestock and Poultry Corporation Ltd.,2026_AHVD_51680_5,E-763721/25-26/DFA/1653637/03,Construction of new Vety. Multicare Hospital at Lichubari in Jorhat District Under RIDF- XXXI,Technical,Technical bis has been opened,Bankim Kumar Deka,22-Apr-2026 04:49 PM,,DIRECTOR AH VETY DEPT,Internal,,Babita Bhandar Kayastha,03-Jun-2026 06:37 PM,finsummary_82010.pdf (4740.53 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bid,,,,,AOC,,,,,,,,2,302148,Consulting Engineer NG,23-Mar-2026 08:49 PM,Rejected-Technical,Technically not Qualified,15-May-2026 12:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,302167,GOPAL CHANDRA BORAH,19-Apr-2026 12:52 PM,Rejected-Finance,REJECT,03-Jun-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,302226,Jayanta Khaund,24-Mar-2026 01:51 PM,Rejected-Technical,Technically not Qualified,15-May-2026 12:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,302127,Rajib Mohan Das,19-Apr-2026 03:40 PM,Rejected-Technical,Technically not Qualified,15-May-2026 12:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,302135,Sri Prasanta Kumar Dutta,20-Apr-2026 11:51 AM,Accepted-AOC,accept,20-Jun-2026 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
