Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage
10-Jun-2026,"INR 11,699,994.51",60.0,CHANDAN DEKA,10-Jun-2026 04:33 PM,Dimahasao19.pdf (2669.00 KB),Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,2026_PWD_50183_5,CE/Commn/192/2025-26/24,PDNA/ Dima Hasao /19,S.Shyam,Internal,,CHANDAN DEKA,07-Feb-2026 02:00 PM,07-Feb-2026 02:05 PM,techsummary_79945.pdf (242.30 KB),S.Shyam,Internal,,CHANDAN DEKA,10-Jun-2026 04:30 PM,finsummary_79945.pdf (2668.85 KB),Technical,Technical open,Munindra Barman,07-Feb-2026 12:45 PM,,1.0,294104.0,Jimburaj Jidung,INR,"11,699,994.51",Finance,fin-op,CHANDAN DEKA,07-Feb-2026 03:11 PM,,BOQ Comparative Chart,1.0,294104.0,Jimburaj Jidung,22-Jan-2026 12:09 PM,Accepted-AOC,Qualified,10-Jun-2026 04:34 PM,AOC,1.0,SBI Bank,12-Jan-2026 04:00 PM,22-Jan-2026 02:30 PM,12-Jan-2026 04:00 PM,22-Jan-2026 02:00 PM,12-Jan-2026 04:00 PM ,22-Jan-2026 12:00 PM ,12-Jan-2026 04:00 PM,22-Jan-2026 02:00 PM,07-Feb-2026 02:05 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,CE/Commn/192/2025-26/24,2026_PWD_50183_5,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"2,600",Nil,Nil,No,"Chief Engineer PWRD,Assam,Guwahati-03","O/o the Chief Engineer PWRD,Assam,Guwahati-03",PDNA/ Dima Hasao /19,Recovery and Reconstruction of road Bagetar New Hospital Road under NDRF(PDNA-2022) for the year 2025-26,Please refer Tender documents. ,NA ,"1,30,00,000",Civil Works – Roads,NA ,Tender,180.0,60.0,Dimahasao,788830.0,"O/o the Chief Engineer PWRD,Assam,Guwahati-03 ","O/o the Chief Engineer PWRD,Assam,Guwahati-03 ",16-Jan-2026 04:00 PM ,"O/o the Chief Engineer PWRD,Assam,Guwahati-03",No ,No,"2,60,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Details,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,294208.0,Sri Peheisang Raimme,21-Jan-2026 02:30 PM,Rejected-AOC,Not Qualified,10-Jun-2026 04:34 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,PNIT,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,294319.0,Sri Promendra Hojai,22-Jan-2026 11:49 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,07-Feb-2026 12:45 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,AOC
