Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,"SE, Nalbari Building Circle Nalbari","O/O The SE, Nalbari Building Circle Nalbari","Upgradation of present meeting hall to State of Art Conference Hall, Equipped with all modern facilities, furniture and technology along with separate toilet block and pantry at 2nd floor of District and Session Judge Court, Bongaigaon, Assam","Upgradation of present meeting hall to State of Art Conference Hall, Equipped with all modern facilities, furniture and technology along with separate toilet block and pantry at 2nd floor of District and Session Judge Court, Bongaigaon, Assam",Please refer Tender documents. ,NA ,"51,62,152",Civil Works - Building,NA ,Tender,180.0,180.0,Bongaigaon,783380.0,"O/O The SE, Nalbari Building Circle Nalbari ","O/O The SE, Nalbari Building Circle Nalbari ",27-Feb-2026 12:00 PM ,"O/O The SE, Nalbari Building Circle Nalbari",No ,No,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,CS/NBC/16/2025-26/ 640 Dated 13/02/2026,2026_PWBNH_51330_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"1,03,243",Yes,percentage,2.0%,Nil,Nil,"1,032",Nil,Nil,No,19-Feb-2026 02:00 PM,12-Mar-2026 03:00 PM,19-Feb-2026 02:00 PM,12-Mar-2026 02:00 PM,NA ,NA ,19-Feb-2026 02:00 PM,12-Mar-2026 02:00 PM,13-May-2026 11:00 AM,AOC,1.0,301088.0,Gautam Adhikary,INR,"5,160,000",Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2026_PWBNH_51330_1,CS/NBC/16/2025-26/ 640 Dated 13/02/2026,"Upgradation of present meeting hall to State of Art Conference Hall, Equipped with all modern facilities, furniture and technology along with separate toilet block and pantry at 2nd floor of District and Session Judge Court, Bongaigaon, Assam","SE, PWD Nalbari Building Circle, Nalbari",Internal,,Poppy Gohain,13-May-2026 10:29 AM,13-May-2026 11:00 AM,techsummary_81533.pdf (1028.37 KB),CHAIRMAN MRS NABANITA DAS,Internal,MEMBER SECRETARY AND MEMBERS,Poppy Gohain,04-Jun-2026 01:53 PM,finsummary_81533.pdf (421.30 KB),04-Jun-2026,"INR 5,160,000",180.0,Poppy Gohain,04-Jun-2026 02:08 PM,FWOANDAGREEMENT.pdf (2126.00 KB),AOC AND AGREEMENT,Technical,Summary,Poppy Gohain,12-Mar-2026 03:58 PM,technical_81533.pdf,1.0,301088.0,Gautam Adhikary,11-Mar-2026 05:56 PM,Accepted-AOC,SUCCESSFUL BIDDER BEING L1,04-Jun-2026 02:08 PM,Finance,Summary,NABANITA DAS,13-May-2026 11:22 AM,finance_81533.pdf,BOQ Comparative Chart,AOC
,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,301091.0,M/S S.D. Traders,11-Mar-2026 06:10 PM,Rejected-Finance,1ST LOWEST BIDDER,04-Jun-2026 01:53 PM,,,,,,,AOC
,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,301090.0,Uday Sankar Kalita,11-Mar-2026 06:20 PM,Rejected-Technical,Non-Responsive,13-May-2026 10:29 AM,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,FORM OF BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
