Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
24-Jun-2026,"INR 66,301,688",180.0,Munindra Barman,24-Jun-2026 12:26 PM,NPWHMMainRoad.pdf (863.00 KB),AOC,Public Works Roads Department,2025_PWD_45222_1,HatigaonMainRoad-Re-Bid,"Re-construction of Drain Cum Footh path, Cross Culvert etc on Hatigaon main road",Finance,Fin Op,CHANDAN DEKA,23-Jul-2025 01:42 PM,,BOQ Comparative Chart,1.0,271187.0,DAL THOMS SCIENTIFIC,04-Jul-2025 12:56 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,23-Jul-2025 01:21 PM,S Shyam,Internal,,Munindra Barman,23-Jul-2025 01:24 PM,23-Jul-2025 01:25 PM,techsummary_71575.pdf (594.43 KB),1.0,271064.0,Pranjal Kumar Hazarika,INR,"66,301,688",S.Shyam,Internal,,Munindra Barman,24-Jun-2026 12:20 PM,finsummary_71575.pdf (862.74 KB),Technical,TBE summery,Munindra Barman,23-Jul-2025 01:21 PM,technical_71575.pdf,AOC,Public Works Roads Department,HatigaonMainRoad-Re-Bid,2025_PWD_45222_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"15,552",Nil,Nil,No,27-Jun-2025 03:00 PM,04-Jul-2025 02:30 PM,27-Jun-2025 03:00 PM,04-Jul-2025 02:00 PM,27-Jun-2025 03:00 PM ,04-Jul-2025 09:00 AM ,27-Jun-2025 03:00 PM,04-Jul-2025 02:00 PM,23-Jul-2025 01:25 PM,"Re-construction of Drain Cum Footh path, Cross Culvert etc on Hatigaon main road","Re-constn of Drain Cum Footh path, Cross Culvert etc on Hatigaon main Rd Basisthapur Byelane 1 via LNB,Bishnujyoti path,Sijubari charali towards Basistha river under SOPD(G) for Flood Mtg of Hatigaon Area for the year 2024-25. (Rd1200 M, Dr-1500 M)",Please refer Tender documents. ,NA ,"7,77,61,900",Civil Works – Roads,NA ,Tender,180.0,180.0,Guwahati,781005.0,NA ,NA ,NA ,"O/o the Chief Engineer, PWD(Roads, Assam",No ,No,1.0,SBI Bank,"Chief Engineer, PWD(Roads, Assam","O/o the Chief Engineer, PWD(Roads, Assam",1.0,Fee/PreQual/Technical,.pdf,Status of tender processing fee,"15,55,240",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,2.0,271175.0,Jayanti Contractors and Engineers Ltd.,04-Jul-2025 12:18 PM,Rejected-AOC,Not Accepted,24-Jun-2026 12:26 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical qualification details,,,,,,,AOC
,,,,,,,,,,,,,,,,,3.0,271064.0,Pranjal Kumar Hazarika,04-Jul-2025 11:11 AM,Accepted-AOC,Accepted,24-Jun-2026 12:26 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.pdf,Form of Bid,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,AOC
