Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
Bridge1/Kokrajhar/23 R.C.C Br No 1/1 Sinslibari patakata road,CE/EAP/ARRBP/OCB/Bridge1/Kokrajhar/23 R.C.C Br No 1/1 Sinslibari patakata road,Please refer Tender documents. ,NA ,"2,37,92,300",Civil Works - Building,NA ,Tender,180.0,720.0,Kokrajhar district,783370.0,NA ,NA ,NA ,"O/o Chief Engineer (EAP), PWRD, Fatasil Ambari",No ,No,"4,76,000",Yes,fixed,,Nil,Nil,"Chief Engineer (EAP), PWRD, Fatasil Ambari","O/o Chief Engineer (EAP), PWRD, Fatasil Ambari, Guwahati-781025, Assam",Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||Assam State Bridge Infrastructure Program,eCF No. 743008/1,2026_PWRDW_50199_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"4,800",Nil,Nil,No,1.0,SBI Bank,13-Jan-2026 12:15 PM,03-Feb-2026 02:30 PM,13-Jan-2026 12:15 PM,03-Feb-2026 02:00 PM,13-Jan-2026 12:15 PM ,22-Jan-2026 11:00 AM ,13-Jan-2026 12:15 PM,03-Feb-2026 02:00 PM,21-Feb-2026 03:00 PM,1.0,Fee/PreQual/Technical,.pdf,Tender Fee and EMD Receipt,AOC,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||Assam State Bridge Infrastructure Program,2026_PWRDW_50199_1,eCF No. 743008/1,Bridge1/Kokrajhar/23 R.C.C Br No 1/1 Sinslibari patakata road,1.0,296203.0,PARTHA PRATIM MAZUMDAR,INR,"24,950,000","Chief Engineer, EAP, PWRD",Internal,,Dibyajyoti Nath,21-Feb-2026 02:42 PM,21-Feb-2026 03:00 PM,techsummary_79979.pdf (156.79 KB),22-Jun-2026,"INR 24,950,000",720.0,Dibyajyoti Nath,22-Jun-2026 03:33 PM,WO_KOK_23.pdf (195.00 KB),"CE (EAP), PWRD, Assam, Fatasil Ambari",Internal,,Dibyajyoti Nath,22-Jun-2026 03:30 PM,finsummary_79979.pdf (248.50 KB),Technical,Technical bids are opened,Dibyajyoti Nath,10-Feb-2026 01:40 PM,,1.0,296203.0,PARTHA PRATIM MAZUMDAR,03-Feb-2026 10:32 AM,Accepted-AOC,Awarded Contract Bidder,22-Jun-2026 03:33 PM,Finance,financial bids are opened,Rajiv Borgohain,23-Feb-2026 01:12 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualification Details,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,296005.0,RAJU CHANDRA BASUMATARY,03-Feb-2026 11:25 AM,Rejected-Finance,Reject,22-Jun-2026 03:30 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,ESMP,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,LOT,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,LOF,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
