EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
"32,65,292",Yes,percentage,2.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,NIT,Irrigation Department||Chief Engineer(Major)-Irrigation Dept,10 (SDMF) 2025-26/I/1426542/2026 Date_ 06-02-2026,2026_ID_50935_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,Chief Engineer Irrigation Assam,o-o the Chief Engineer Irrigation Assam Chandmari Guwahati-03,07-Feb-2026 06:00 PM,05-Mar-2026 03:00 PM,07-Feb-2026 06:15 PM,05-Mar-2026 02:00 PM,NA ,NA ,12-Feb-2026 10:00 AM,05-Mar-2026 02:00 PM,11-Mar-2026 09:00 AM,Flood Mitigation Project in Patacharkuchi area through main canal of Kaldiya Flow Irrigation Scheme under State Disaster Mitigation Fund (SDMF) for the year 2023-24 under Tihu Division _Irrigation Tihu Package_1,Flood Mitigation Project in Patacharkuchi area through main canal of Kaldiya Flow Irrigation Scheme under State Disaster Mitigation Fund (SDMF) for the year 2023-24 under Tihu Division _Irrigation Tihu Package_1,Please refer Tender documents. ,NA ,"16,32,64,577",Civil Works,NA ,Tender,180.0,365.0,Tihu,781371.0,O-O the CEI Assam Chandmari Ghy-03 ,O-O the CEI Assam Chandmari Ghy-03 ,11-Feb-2026 02:00 PM ,O-O the CEI Assam Chandmari Ghy-03,No ,No,"32,700",Nil,Nil,No,AOC,1.0,300128.0,ASHOK KUMAR BAJAJ,INR,"146,938,119.3",Irrigation Department||Chief Engineer(Major)-Irrigation Dept,2026_ID_50935_1,10 (SDMF) 2025-26/I/1426542/2026 Date_ 06-02-2026,Flood Mitigation Project in Patacharkuchi area through main canal of Kaldiya Flow Irrigation Scheme under State Disaster Mitigation Fund (SDMF) for the year 2023-24 under Tihu Division _Irrigation Tihu Package_1,Addl CE IMPL M and M Irrigation Assam,Internal,,Manisha Barua,10-Mar-2026 06:02 PM,11-Mar-2026 09:00 AM,techsummary_81069.pdf (1523.70 KB),Technical,Total 3 bidders submitted their bids ands all are admitted,Manisha Barua,05-Mar-2026 03:50 PM,,26-Jun-2026,"INR 146,938,119.3",365.0,Manisha Barua,26-Jun-2026 11:03 AM,AOC.pdf (554.00 KB),AOC,Finance,Financial evaluation is in process,Siddhartha Kumar Sharmah,11-Mar-2026 09:27 AM,,BOQ Comparative Chart,1.0,300128.0,ASHOK KUMAR BAJAJ,03-Mar-2026 09:59 PM,Accepted-AOC,Awarded,26-Jun-2026 11:03 AM,Addl CE IMPL M and M Irrigation Assam,Internal,,Manisha Barua,26-Jun-2026 10:36 AM,finsummary_81069.pdf (742.55 KB),AOC
,,,,,,,,.pdf,Bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,300477.0,AXOM INFRA TECH JV,05-Mar-2026 01:50 PM,Rejected-AOC,Not Awarded,26-Jun-2026 11:03 AM,,,,,,,AOC
,,,,,,,,.pdf,Prequalification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,299211.0,Sanjib Bhattacharjee,28-Feb-2026 06:15 PM,Rejected-Technical,Not admitted,10-Mar-2026 06:02 PM,,,,,,,AOC
,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
