Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,CE/TB-III(H_E)/40/2025/13 Dated 22-10-2025,2025_PWBNH_48645_24,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"7,96,759",Yes,percentage,2.0%,Nil,Nil,24-Nov-2025 04:00 PM,10-Dec-2025 04:00 PM,24-Nov-2025 04:00 PM,10-Dec-2025 02:00 PM,NA ,NA ,27-Nov-2025 02:00 PM,10-Dec-2025 02:00 PM,30-Dec-2025 04:50 PM,"CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3","O/O The CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3",1.0,SBI Bank,"Construction of New Building of 100 Secondary Schools under RIDF-XXXI (2025-26) For Karimganj Govt. HSS, under Sribhumi DTBD ( Package-84)","Construction of New Building of 100 Secondary Schools under RIDF-XXXI (2025-26) For Karimganj Govt. HSS, under Sribhumi DTBD ( Package-84)",Please refer Tender documents. ,NA ,"3,98,37,952",Civil Works - Building,NA ,Tender,180.0,545.0,Sribhumi,788710.0,"O/O The CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3 ","O/O The CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3 ",27-Nov-2025 11:30 AM ,"O/O The CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3",No ,No,"8,000",Nil,Nil,No,AOC,10-Jun-2026,"INR 43,350,750",545.0,ABIDUR RAHMAN,10-Jun-2026 01:06 PM,karimganjFWO.pdf (1188.00 KB),1.0,288818.0,PAUL CONSTRUCTION,10-Dec-2025 01:32 PM,Rejected-AOC,not awarded,10-Jun-2026 01:06 PM,CE PWD(Bldg),Internal,,ABIDUR RAHMAN,30-Dec-2025 04:45 PM,30-Dec-2025 04:50 PM,techsummary_77520.pdf (1116.46 KB),Finance,Summary,Chandana Basumatary,30-Dec-2025 05:12 PM,finance_77520.pdf,BOQ Comparative Chart,Technical,Summary,Chandana Basumatary,11-Dec-2025 01:09 PM,technical_77520.pdf,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2025_PWBNH_48645_24,CE/TB-III(H_E)/40/2025/13 Dated 22-10-2025,"Construction of New Building of 100 Secondary Schools under RIDF-XXXI (2025-26) For Karimganj Govt. HSS, under Sribhumi DTBD ( Package-84)",Chief Engineer,Internal,,ABIDUR RAHMAN,10-Jun-2026 01:04 PM,finsummary_77520.pdf (1187.59 KB),1.0,288789.0,Sri Kishor Das,INR,"43,350,750",AOC
,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,288789.0,Sri Kishor Das,10-Dec-2025 01:30 PM,Accepted-AOC,awarded,10-Jun-2026 01:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,APPENDIX-IB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
