Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
CE PWD(Rods),Internal,,CHANDAN KUMAR DAS,10-Nov-2025 11:16 PM,11-Nov-2025 09:00 AM,techsummary_74501.pdf (127.71 KB),1.0,279181.0,MADHURJYA BORAH,01-Sep-2025 11:49 AM,Rejected-AOC,L2,29-Jun-2026 04:11 PM,Public Works Roads Department,2025_PWD_46604_26,CE/STBR/SOPD-G/NIT/07/2025 26/8 Dated 29-07-2025,STBR/SOPD-G/Naduar-02/34 (i) Construction of Road from Mina Basnet LP School to Thakurbari Connected Road (L 900.00 M) (ii) Construction of Road from Jio Centre to Laltapu Habidoloni Connected Road (L 750.00 M) (iii) Construction of Road from Nah,Technical,Summary,Prafulla Nath,15-Sep-2025 12:38 AM,technical_74501.pdf,CE PWD(Roads),Internal,,CHANDAN KUMAR DAS,29-Jun-2026 04:09 PM,finsummary_74501.pdf (542.93 KB),1.0,279183.0,NEERAJ ENTERPRISE,INR,"18,085,400",Finance,Summary,CHANDAN KUMAR DAS,11-Nov-2025 11:10 AM,finance_74501.pdf,BOQ Comparative Chart,29-Jun-2026,"INR 18,085,400",365.0,CHANDAN KUMAR DAS,29-Jun-2026 04:11 PM,WONaduar02.pdf (543.00 KB),AOC,21-Aug-2025 12:00 PM,02-Sep-2025 11:00 AM,21-Aug-2025 12:00 PM,01-Sep-2025 02:00 PM,NA ,NA ,21-Aug-2025 12:00 PM,01-Sep-2025 02:00 PM,11-Nov-2025 09:00 AM,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,"CE (Roads), PWRD, Assam, Chandmari, Ghy-3","O/O The CE (Roads), PWRD, Assam, Chandmari, Ghy-3",STBR/SOPD-G/Naduar-02/34 (i) Construction of Road from Mina Basnet LP School to Thakurbari Connected Road (L 900.00 M) (ii) Construction of Road from Jio Centre to Laltapu Habidoloni Connected Road (L 750.00 M) (iii) Construction of Road from Nah,STBR/SOPD-G/Naduar-02/34 (i) Construction of Road from Mina Basnet LP School to Thakurbari Connected Road (L 900.00 M) (ii) Construction of Road from Jio Centre to Laltapu Habidoloni Connected Road (L 750.00 M) (iii) Construction of Road from Nah,Please refer Tender documents. ,NA ,"1,80,87,900",Civil Works – Roads,NA ,Tender,180.0,365.0,Naduar,784175.0,"O/O The CE (Roads), PWRD, Assam, Chandmari, Ghy-3 ","O/O The CE (Roads), PWRD, Assam, Chandmari, Ghy-3 ",22-Aug-2025 11:00 AM ,"O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3",No ,No,Public Works Roads Department,CE/STBR/SOPD-G/NIT/07/2025 26/8 Dated 29-07-2025,2025_PWD_46604_26,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"3,618",Nil,Nil,No,"3,61,758",Yes,fixed,,Nil,Nil,AOC
,,,,,,,2.0,279183.0,NEERAJ ENTERPRISE,01-Sep-2025 12:08 PM,Accepted-AOC,Work Order Issued,29-Jun-2026 04:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,.pdf,TECHNICAL QUALIFCATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,.pdf,FORM OF BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
