Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
Assam Power Distribution Company Ltd||CGM(D) Lower Assam Region - APDCL,CGM(DandS)/APDCL/LAR/UNITY MALL/2025-26/04,2025_APDCL_47474_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"2,00,000",No,fixed,,Nil,Nil,"1,670",Nil,Nil,No,1.0,Fee/PreQual/Technical,.rar,TECHNICAL BID,11-Sep-2025 04:00 PM,26-Sep-2025 02:00 PM,12-Sep-2025 09:00 AM,25-Sep-2025 04:00 PM,NA ,NA ,19-Sep-2025 09:00 AM,25-Sep-2025 04:00 PM,06-Feb-2026 03:30 PM,Construction of 33KV line for supply of power to Unity Mall under Garbhanga Electrical Sub-Division under Deposit Work Scheme on Full Turnkey Mode.,Construction of 33KV line for supply of power to Unity Mall under Garbhanga Electrical Sub-Division under Deposit Work Scheme on Full Turnkey Mode.,Please refer Tender documents. ,NA ,"83,47,414",Electrical Works,NA ,Tender,240.0,120.0,guwahati,781001.0,"O/o the CGM(D), APDCL, LAR ","O/o the CGM(D), APDCL, LAR, 5TH FLOOR, BIJULEE BHAWAN, PALTANBAZAR, GUWAHATI-781001 ",16-Sep-2025 03:00 PM ,"O/o the CGM(D), APDCL, LAR",No ,No,"CGM(D), APDCL, LAR","O/o the CGM(D), APDCL, LAR, 5TH FLOOR, BIJULEE BHAWAN, PALTANBAZAR, GUWAHATI-781001",1.0,SBI Bank,AOC,1.0,282912.0,THE GLOBAL CENTRE,INR,"6,677,931.2",Assam Power Distribution Company Ltd||CGM(D) Lower Assam Region - APDCL,2025_APDCL_47474_1,CGM(DandS)/APDCL/LAR/UNITY MALL/2025-26/04,Construction of 33KV line for supply of power to Unity Mall under Garbhanga Electrical Sub-Division under Deposit Work Scheme on Full Turnkey Mode.,CGM LAR APDCL,Internal,,Papiya Deori,06-Feb-2026 01:53 PM,06-Feb-2026 03:30 PM,techsummary_75773.pdf (1429.92 KB),11-Jun-2026,"INR 6,677,931.2",120.0,Papiya Deori,11-Jun-2026 02:06 PM,LOAUnityMall.pdf (5418.00 KB),CGM LAR APDCL,Internal,,Papiya Deori,11-Jun-2026 02:01 PM,finsummary_75773.pdf (526.57 KB),Technical,technical bid opening,Papiya Deori,26-Sep-2025 04:39 PM,,1,282937,Krishna Enterprises,25-Sep-2025 12:59 PM,Rejected-Technical,Non Responsive,06-Feb-2026 01:53 PM,Finance,price bid opening,Debjani Biswas,06-Feb-2026 03:48 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,282939,M/S Saturn Electricals,25-Sep-2025 12:00 PM,Rejected-Finance,L3 bidder,11-Jun-2026 02:01 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,282934,M/S SATYAM POWER,25-Sep-2025 03:41 PM,Rejected-Technical,Non Responsive,06-Feb-2026 01:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,282944,OK Enterprise,25-Sep-2025 12:09 PM,Rejected-Finance,L4 bidder,11-Jun-2026 02:01 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,282972,Shiv Construction,25-Sep-2025 03:52 PM,Rejected-Finance,L2 bidder,11-Jun-2026 02:01 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,282912,THE GLOBAL CENTRE,25-Sep-2025 03:50 PM,Accepted-AOC,L1 bidder,11-Jun-2026 02:06 PM,,,,,,,AOC
