Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
"CE,ASDC for SC Ltd",Internal,,Rajarshi Narayan Baruah,05-Jun-2026 12:14 PM,05-Jun-2026 01:00 PM,techsummary_82947.pdf (746.89 KB),Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC,2026_WPTBC_52480_1,SCDCTECHDWSC5,Infrastructure Development and Boundary Wall at Sadhani Bhawan Golaghat,1.0,304276.0,PRATIM GOGOI,INR,"2,500,000",1,304282,PRANJAL GOGOI,01-Jun-2026 08:20 PM,Rejected-AOC,2nd Lowest Bidder,18-Jun-2026 11:57 AM,Technical,TENDER HAS BEEN OPENED,Rajarshi Narayan Baruah,02-Jun-2026 05:48 PM,,Finance,ALL BIDS ARE OPENED,Rajarshi Narayan Baruah,05-Jun-2026 01:28 PM,,BOQ Comparative Chart,18-Jun-2026,"INR 2,500,000",270.0,Rajarshi Narayan Baruah,18-Jun-2026 11:56 AM,bwFWO.pdf (1026.00 KB),ce asdc for sc ltd.,Internal,,Rajarshi Narayan Baruah,08-Jun-2026 02:29 PM,finsummary_82947.pdf (160.50 KB),AOC,500.0,Nil,Nil,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,BID COCUMENT,Infrastructure Development and Boundary Wall at Sadhani Bhawan Golaghat,Infrastructure Development and Boundary Wall at Sadhani Bhawan Golaghat,Please refer Tender documents. ,NA ,"25,00,000",Civil Works,NA ,Tender,180.0,270.0,"Dispur,Ghy",781006.0,NA ,NA ,NA ,"O/O MD,ASDC for SC Ltd.",No ,No,MD ASDC for SC Ltd,"Sorumotoria,Dispur,Ghy-06",22-May-2026 03:00 PM,02-Jun-2026 03:00 PM,22-May-2026 03:00 PM,02-Jun-2026 02:00 PM,NA ,NA ,22-May-2026 03:00 PM,02-Jun-2026 02:00 PM,05-Jun-2026 01:00 PM,"50,000",Yes,percentage,2.0%,Nil,Nil,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC,SCDCTECHDWSC5,2026_WPTBC_52480_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,2,304276,PRATIM GOGOI,01-Jun-2026 04:59 PM,Accepted-AOC,Lowest Bidder,18-Jun-2026 11:57 AM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,.pdf,PRE QUALIFICATION DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,304286,Sri Abon Borah,01-Jun-2026 10:14 PM,Rejected-Technical,NON-RESPONSIVE,05-Jun-2026 12:14 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
