Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,Name,Address,Tender Stage
Managing Director,Internal,,Jeena Gabison Ahmed,14-May-2026 04:06 PM,14-May-2026 04:10 PM,techsummary_81779.pdf (2785.53 KB),1.0,300684.0,Dilip Kumar Bora,INR,"11,136,000",Welfare of Plain Tribes and Backward Classes||Director - WPT and BC||Assam Plains Tribes Development Corporation Ltd.,2026_WPTBC_51517_1,PTDC/Engg/2024-25/376,"Administrative Approval for an amount of Rs. 1,11,36,000.00 only for Upgradation and Renovation of the building of Hostel No-03 of Nowgong Polytechnic, Nagaon under SOPD-ODS during the year 2023-24.",1.0,300684.0,Dilip Kumar Bora,18-Mar-2026 04:24 PM,Accepted-AOC,Awarded,02-Jun-2026 01:18 PM,Technical,Technical bid has been opened,Dipak Kumar Gayary,22-Apr-2026 12:49 PM,,Finance,Financial bid has been opened.,Dipak Kumar Gayary,14-May-2026 04:15 PM,,BOQ Comparative Chart,02-Jun-2026,"INR 11,136,000",270.0,Jeena Gabison Ahmed,02-Jun-2026 01:18 PM,AOCnagaon.pdf (1091.00 KB),AOC,Managing Director,Internal,,Jeena Gabison Ahmed,02-Jun-2026 01:13 PM,finsummary_81779.pdf (2785.53 KB),AOC,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC||Assam Plains Tribes Development Corporation Ltd.,PTDC/Engg/2024-25/376,2026_WPTBC_51517_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Corrigendum Nowgong,Other,,"1,100",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification,26-Feb-2026 02:00 PM,20-Mar-2026 03:00 PM,28-Feb-2026 02:00 PM,20-Mar-2026 02:00 PM,NA ,NA ,02-Mar-2026 02:00 PM,20-Mar-2026 02:00 PM,14-May-2026 04:10 PM,"2,22,720",Yes,percentage,2.0%,Nil,Nil,"Administrative Approval for an amount of Rs. 1,11,36,000.00 only for Upgradation and Renovation of the building of Hostel No-03 of Nowgong Polytechnic, Nagaon under SOPD-ODS during the year 2023-24.","Administrative Approval for an amount of Rs. 1,11,36,000.00 only for Upgradation and Renovation of the building of Hostel No-03 of Nowgong Polytechnic, Nagaon under SOPD-ODS during the year 2023-24.",Please refer to tender document ,NA ,"1,11,36,000",Civil Works,NA ,Tender,180.0,270.0,"Polytechnic, Nagaon",782003.0,"Managing Director, APTDC Ltd., Ganeshguri, Ghy, 5 ","Office of the Managing Director, APTDC Ltd., Ganeshguri, Ghy, 5 ",02-Mar-2026 11:30 AM ,"Managing Director, APTDC Ltd., Ganeshguri, Guwahat",No ,No,1.0,SBI Bank,Managing Director,"Office of the Managing Director, APTDC Ltd., Ganeshguri, Ghy, 5",AOC
,,,,,,,,,,,,,,,,2.0,301839.0,NJD TRADERS,19-Mar-2026 05:43 PM,Rejected-Technical,As per Comperative Statement (Technical Bid) is Non Responsive,14-May-2026 04:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
