Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
CE (EAP),Internal,,Rajiv Borgohain,10-Feb-2026 12:33 PM,10-Feb-2026 03:00 PM,techsummary_78421.pdf (269.73 KB),Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||PWD (R) - ARRBP,2025_PWRDW_49401_1,RFB No. 716719/10,Kamrup/26 i) Br. No. 13/1 on Lampara Goroimari Road,1.0,292095.0,M.D. ENGINEERS,INR,"13,347,531",1.0,290888.0,Manik Kalita,06-Jan-2026 01:47 AM,Rejected-Technical,Non Responsive,10-Feb-2026 12:33 PM,Technical,Technical Bid open,DIPAK KR. NATH,07-Jan-2026 03:23 PM,,Finance,Financial Bid Open,Rajiv Borgohain,10-Feb-2026 06:23 PM,,BOQ Comparative Chart,19-Jun-2026,"INR 13,347,531",540.0,DIPAK KR. NATH,19-Jun-2026 06:09 PM,Kamrup_26pdf.pdf (241.00 KB),CE (EAP),Internal,,DIPAK KR. NATH,19-Jun-2026 05:51 PM,finsummary_78421.pdf (30.99 KB),AOC,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||PWD (R) - ARRBP,RFB No. 716719/10,2025_PWRDW_49401_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,16-Dec-2025 05:00 PM,06-Jan-2026 02:30 PM,16-Dec-2025 05:00 PM,06-Jan-2026 02:00 PM,16-Dec-2025 05:00 PM ,23-Dec-2025 11:00 AM ,16-Dec-2025 05:00 PM,06-Jan-2026 02:00 PM,10-Feb-2026 03:00 PM,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Tender Fee and EMD Receipt,"2,84,000",Yes,fixed,,Nil,Nil,Kamrup/26 i) Br. No. 13/1 on Lampara Goroimari Road,CE/EAP/ARRBP/OCB/Bridge1/Kamrup/26 Construction of Bridge in Kamrup district i) Br. No. 13/1 on Lampara Goroimari Road,Please refer Tender documents. ,NA ,"1,42,14,000",Civil Works - Bridges,NA ,Tender,180.0,540.0,Kamrup,781136.0,O/o the CE (EAP) PWRD ,O/o the CE (EAP) PWRD Fatasil Ambari ,23-Dec-2025 11:00 AM ,"O/o the CE (EAP) PWRD, Fatasil Ambari",No ,No,"CE (EAP) PWRD, Fatasil Ambari",O/o the CE (EAP) PWRD Fatasil Ambari,"3,000",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,2.0,292095.0,M.D. ENGINEERS,06-Jan-2026 12:27 PM,Accepted-AOC,low rate,19-Jun-2026 06:09 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3.0,292100.0,Pabitra Boro,06-Jan-2026 12:38 AM,Rejected-Finance,High Rate,19-Jun-2026 05:51 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,LOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,ESMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualifcation details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,LOF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
