S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,295980.0,DCON ENGINEERS & CONSTRUCTORS,30-Jan-2026 01:40 PM,Rejected-Technical,Not Admitted,11-Mar-2026 02:53 PM,Finance,Financial Evaluation is under Process,Upasana Sarma,12-Mar-2026 12:49 PM,,BOQ Comparative Chart,AEE(TC) Barkhetri Nalbari Division Irri,Internal,,Upasana Sarma,25-Jun-2026 12:38 PM,finsummary_79853.pdf (813.00 KB),25-Jun-2026,"INR 1,952,450",180.0,Upasana Sarma,25-Jun-2026 01:00 PM,AOC.pdf (1307.00 KB),AOC,Technical,Technical evaluation is under process,Upasana Sarma,30-Jan-2026 05:00 PM,,"AEE(TC),Barkhetri Nalbari Division(Irri),Nalbari",Internal,,KRISHNAV JYOTI SARMA,11-Mar-2026 02:53 PM,11-Mar-2026 02:55 PM,techsummary_79853.pdf (419.61 KB),1.0,295903.0,M/s Maa Traders,INR,"390,490",Irrigation Department||Chief Engineer(Major)-Irrigation Dept||Nalbari Circle,2026_ID_50158_1,EE/IRRI/BN/TB_33 E_2021-22_293 Dt.09/01/2026,Solar Powered Cart Mounted Multifunctional Irrigation Scheme including 2 Nos. of manual boring (2 HP) under Barkhetri LAC (5 No. Points) under SOPD-G for the year 2025-26,AOC,"43,388",Yes,percentage,2.0%,Nil,Nil,10-Jan-2026 12:40 PM,30-Jan-2026 03:00 PM,10-Jan-2026 12:45 PM,30-Jan-2026 02:00 PM,NA ,NA ,10-Jan-2026 01:00 PM,30-Jan-2026 02:00 PM,11-Mar-2026 02:55 PM,"EE, Barkhetri Nalbari Division(I),Nalbari","O/o EE, Barkhetri Nalbari Division(I),Nalbari",Solar Powered Cart Mounted Multifunctional Irrigation Scheme including 2 Nos. of manual boring (2 HP) under Barkhetri LAC (5 No. Points) under SOPD-G for the year 2025-26,Solar Powered Cart Mounted Multifunctional Irrigation Scheme including 2 Nos. of manual boring (2 HP) under Barkhetri LAC (5 No. Points) under SOPD-G for the year 2025-26,Please refer Tender documents. ,NA ,"21,69,390",Civil Works,NA ,Tender,180.0,180.0,Mukalmua,781126.0,NA ,NA ,NA ,"O/o EE, Barkhetri Nalbari Division(I),Nalbari",No ,No,1.0,SBI Bank,Irrigation Department||Chief Engineer(Major)-Irrigation Dept||Nalbari Circle,EE/IRRI/BN/TB_33 E_2021-22_293 Dt.09/01/2026,2026_ID_50158_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,"1,000",Nil,Nil,Yes,AOC
2.0,295825.0,DOLI MEDHI,29-Jan-2026 04:10 PM,Accepted-AOC,Allotted three points. as The bidder is scoring Rank1 and has give her consent for allotted two points to some other contractors.,25-Jun-2026 01:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,295825.0,DOLI MEDHI,INR,"1,171,470",,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Cost Of Bid,,,,,AOC
3.0,295903.0,M/s Maa Traders,30-Jan-2026 12:12 PM,Accepted-AOC,Allotted One point. as The bidder is scoring Rank2 and has give her consent for allotted one point to other contractor i.e. L2,25-Jun-2026 01:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,294639.0,Sri Lakheswar Barman,INR,"390,490",,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EMD,,,,,AOC
4.0,294639.0,Sri Lakheswar Barman,29-Jan-2026 05:38 PM,Accepted-AOC,Allotted one point at the accepted rate of L1. As the both L1 bidders are give their consent to allot one point to L2 bidder,25-Jun-2026 01:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bid documents,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Pre-Qualification,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,AOC
