Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"2,000",Nil,Nil,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,"42,640",Yes,percentage,2.0%,Nil,Nil,Resolving low voltage issue at Chalantapara Pt.I (Salguritila) PWSS under SOPD of Bongaigaon (PHE) Division,Resolving low voltage issue at Chalantapara Pt.I (Salguritila) PWSS under SOPD of Bongaigaon (PHE) Division,Please refer Tender documents. ,NA ,"21,32,000",Civil Works,NA ,Tender,30.0,NA ,Chalantapara,783388.0,NA ,NA ,NA ,"O/o the S.E(PHE) NALBARI CIRCLE, NALBARI",No ,No,15-May-2026 02:00 PM,05-Jun-2026 11:00 AM,15-May-2026 03:00 PM,04-Jun-2026 02:00 PM,NA ,NA ,15-May-2026 03:00 PM,04-Jun-2026 02:00 PM,10-Jun-2026 12:00 PM,"S.E(PHE) NALBARI CIRCLE, NALBARI","S.E(PHE) NALBARI CIRCLE, NALBARI",Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Nalbari Circle-Nalbari-PHED,IFB NO 03 OF 2026-27,2026_PHED_52327_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,AOC,19-Jun-2026,"INR 2,131,574",30.0,Ghanashyam Kalita,20-Jun-2026 10:54 AM,Apurbafor.pdf (258.00 KB),Formal,Finance,Financial bid open for evaluation,Chandrika Deka,10-Jun-2026 12:31 PM,,BOQ Comparative Chart,1.0,304574.0,APURBA DEV SARMA,INR,"2,131,574",Technical,Technical Bid open for evaluation,Ghanashyam Kalita,05-Jun-2026 12:06 PM,,SE(PHE)Nalbari Cirlce,Internal,EE(PHE)BONGAIGAON DIVISION_AEE(PHE)TC BONGAIAGAON DIVISION_AO(PHE) BONGAIGAON DIVISION_AE(PHE)NALBARI CIRCLE,Ghanashyam Kalita,12-Jun-2026 05:40 PM,finsummary_82746.pdf (193.15 KB),Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Nalbari Circle-Nalbari-PHED,2026_PHED_52327_1,IFB NO 03 OF 2026-27,Resolving low voltage issue at Chalantapara Pt.I (Salguritila) PWSS under SOPD of Bongaigaon (PHE) Division,1,304573,AMAL CHANDRA MANDAL,03-Jun-2026 01:42 AM,Rejected-Finance,L1 selected for the work,12-Jun-2026 05:40 PM,SE(PHE)Nalbari Cirlce,Internal,EE(PHE)Bongaigaon Division_AEE(PHE)TC Bongaigaon Division_AO(PHE)Bongaigaon Division_AE(PHE) Nalbari Cirlce,Ghanashyam Kalita,10-Jun-2026 11:54 AM,10-Jun-2026 12:00 PM,techsummary_82746.pdf (396.43 KB),AOC
,,,,,,,,.pdf,Bid Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,304574,APURBA DEV SARMA,03-Jun-2026 01:58 AM,Accepted-AOC,Selected as L1,20-Jun-2026 10:54 AM,,,,,,,,AOC
,,,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,304570,JATIN SARMA,04-Jun-2026 09:16 AM,Rejected-Technical,Due to shortage of documents,10-Jun-2026 11:54 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,304552,Soidur Rahman Sheikh,04-Jun-2026 01:29 PM,Rejected-Technical,Due to shortage of documents,10-Jun-2026 11:54 AM,,,,,,,,AOC
