S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
1.0,286486.0,Rishabh Jain,INR,"44,177,683.68",Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2025_PWBNH_48401_12,Tech-IV(H_E)/RIDF XXXI/01/2025/30 Dated Guwahati the 22nd Oct 2025,Package-34 Construction of 100 Secondary Schools in 35 Districts of Assam under RIDF-XXXI (2025-26) for Palashtal kachamari High School under Nagaon DTBD,Technical,Summary,Chandana Basumatary,21-Nov-2025 05:39 PM,technical_76946.pdf,Chief Engineer,Internal,,ABIDUR RAHMAN,12-Jun-2026 01:38 PM,finsummary_76946.pdf (661.78 KB),CE PWD(Bldg),Internal,,ABIDUR RAHMAN,05-Dec-2025 02:01 PM,05-Dec-2025 02:05 PM,techsummary_76946.pdf (1133.37 KB),Finance,Summary,Chandana Basumatary,05-Dec-2025 02:15 PM,finance_76946.pdf,BOQ Comparative Chart,12-Jun-2026,"INR 44,177,683.68",545.0,ABIDUR RAHMAN,12-Jun-2026 01:43 PM,RIshabhJainFWO.pdf (662.00 KB),1.0,286163.0,manjil saikia,21-Nov-2025 12:44 AM,Rejected-AOC,Not Awarded,12-Jun-2026 01:44 PM,AOC,1.0,SBI Bank,"8,16,706",Yes,percentage,2.0%,Nil,Nil,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Tech-IV(H_E)/RIDF XXXI/01/2025/30 Dated Guwahati the 22nd Oct 2025,2025_PWBNH_48401_12,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Package-34 Construction of 100 Secondary Schools in 35 Districts of Assam under RIDF-XXXI (2025-26) for Palashtal kachamari High School under Nagaon DTBD,Package-34 Construction of 100 Secondary Schools in 35 Districts of Assam under RIDF-XXXI (2025-26) for Palashtal kachamari High School under Nagaon DTBD,Please refer Tender documents. ,NA ,"4,08,35,291",Civil Works - Building,NA ,Tender,180.0,545.0,Nagaon,782001.0,"O/O The CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3 ","O/O The CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3 ",07-Nov-2025 11:00 AM ,"O/O The CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3",No ,No,04-Nov-2025 09:00 AM,21-Nov-2025 04:00 PM,04-Nov-2025 09:00 AM,21-Nov-2025 03:00 PM,NA ,NA ,04-Nov-2025 09:00 AM,21-Nov-2025 03:00 PM,05-Dec-2025 02:05 PM,"8,500",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,"CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3","O/O The CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,286486.0,Rishabh Jain,21-Nov-2025 10:34 AM,Accepted-AOC,Awarded,12-Jun-2026 01:44 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX-IB,,,AOC
