Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
11-Jun-2026,"INR 5,712,500",180.0,Pratap Hazarika,11-Jun-2026 05:24 PM,AOCPDNA.pdf (399.00 KB),Public Works Roads Department,2026_PWD_51118_1,561/TDMSTRD/NIT-561/2024-25/26,Recovery and Reconstruction of 15 m Slab culvert on Chilling Mingmung to Laimekuri Road under NDRF (PDNA 2022) for the year 2025-26.,Finance,Qualified.,Pratap Hazarika,11-Jun-2026 05:01 PM,finance_81307.pdf,BOQ Comparative Chart,1.0,298603.0,AMBEY CONSTRUCTIONS,18-Feb-2026 02:12 PM,Accepted-AOC,L1,11-Jun-2026 05:24 PM,P Hazarika,Internal,,Dimpi Baruah,05-Mar-2026 03:56 PM,06-Mar-2026 11:00 AM,techsummary_81307.pdf (674.68 KB),P Hazarika,Internal,,Pratap Hazarika,11-Jun-2026 05:05 PM,finsummary_81307.pdf (343.47 KB),Technical,Technically qualified and admitted.,Dimpi Baruah,05-Mar-2026 03:41 PM,technical_81307.pdf,1.0,298603.0,AMBEY CONSTRUCTIONS,INR,"5,712,500",AOC,13-Feb-2026 11:30 AM,19-Feb-2026 01:00 PM,13-Feb-2026 11:30 AM,19-Feb-2026 12:30 PM,NA ,NA ,13-Feb-2026 01:00 PM,19-Feb-2026 12:30 PM,06-Mar-2026 11:00 AM,"Executive Engineer, TDMSTRD","O o The Executive Engineer P.W.R.D, Tinsukia Doomdooma Makum and Sadia Territorial Road Division Tinsukia",1.0,SBI Bank,Recovery and Reconstruction of 15 m Slab culvert on Chilling Mingmung to Laimekuri Road under NDRF (PDNA 2022) for the year 2025-26.,Recovery and Reconstruction of 15 m Slab culvert on Chilling Mingmung to Laimekuri Road under NDRF (PDNA 2022) for the year 2025-26.,Please refer Tender documents. ,NA ,"57,13,242",Civil Works – Roads,NA ,Tender,180.0,NA ,"Sadiya Lac, Tinsukia Assam",786155.0,NA ,NA ,NA ,"O/o EE P.W.D (Roads), TDMSTRD",No ,No,1.0,DATE EXTENSION,Date,,1.0,Fee/PreQual/Technical,.pdf,SBD,"1,500",Nil,Nil,No,"1,14,260",Yes,fixed,,Nil,Nil,Public Works Roads Department,561/TDMSTRD/NIT-561/2024-25/26,2026_PWD_51118_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,2.0,298487.0,Manuj Kr Telia,18-Feb-2026 01:38 PM,Rejected-AOC,L2,11-Jun-2026 05:24 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC
