Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"3,000",Nil,Nil,No,"Chief Engineer (EAP), PWRD, Fatasil Ambari, Assam","O/o Chief Engineer (EAP), PWRD, Fatasil Ambari, Ghy-781025, Assam","2,85,100",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Tender and EMD Fee receipt,1.0,SBI Bank,Bridge1/Dhubri/02 Br. No. 2/1 on Alubhui to Tintila Road,CE/EAP/ARRBP/OCB/Bridge1/Dhubri/02 Br. No. 2/1 on Alubhui to Tintila Road,Please refer Tender documents. ,NA ,"1,42,54,200",Civil Works - Bridges,NA ,Tender,180.0,540.0,Dhubri District,783301.0,"O/o Chief Engineer (EAP), PWRD, Fatasil Ambari ","O/o Chief Engineer (EAP), PWRD, Fatasil Ambari, Ghy-781025, Assam ",13-Jan-2026 11:00 AM ,"O/o Chief Engineer (EAP), PWRD, Fatasil Ambari",No ,No,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||Assam State Bridge Infrastructure Program,eCF No. 743008/1,2026_PWRDW_50089_6,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,09-Jan-2026 09:00 AM,22-Jan-2026 02:30 PM,09-Jan-2026 09:00 AM,22-Jan-2026 02:00 PM,09-Jan-2026 09:00 AM ,13-Jan-2026 11:00 AM ,09-Jan-2026 09:00 AM,22-Jan-2026 02:00 PM,21-Feb-2026 02:30 PM,AOC,22-Jun-2026,"INR 14,966,810",540.0,Dibyajyoti Nath,22-Jun-2026 01:29 PM,WO_Dhubri_02.pdf (70.00 KB),"CE (EAP), PWRD, Assam, Fatasil Ambari",Internal,,Dibyajyoti Nath,22-Jun-2026 01:26 PM,finsummary_79771.pdf (83.95 KB),Technical,Technical bid opened,Dibyajyoti Nath,22-Jan-2026 05:32 PM,,1.0,294416.0,ABUL FAZAL ABDULLAH,21-Jan-2026 09:59 PM,Accepted-AOC,Awarded Contract Bidder,22-Jun-2026 01:29 PM,Finance,financial bids are opened,Rajiv Borgohain,23-Feb-2026 01:24 PM,,BOQ Comparative Chart,1.0,294416.0,ABUL FAZAL ABDULLAH,INR,"14,966,810",Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||Assam State Bridge Infrastructure Program,2026_PWRDW_50089_6,eCF No. 743008/1,Bridge1/Dhubri/02 Br. No. 2/1 on Alubhui to Tintila Road,"Chief Engineer, EAP, PWRD",Internal,,Dibyajyoti Nath,21-Feb-2026 02:14 PM,21-Feb-2026 02:30 PM,techsummary_79771.pdf (150.33 KB),AOC
,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,.pdf,Technical Qualification Details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,.pdf,Letter of Bid (Technical),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,.pdf,ESMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,.pdf,Letter of Bid (Financial),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
