Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
02-Jun-2026,"INR 52,004,018.32",900.0,Priyanka Chakravarty,02-Jun-2026 05:11 PM,Biswanath_15.pdf (268.00 KB),CE(EAP)PWRD,Internal,,Priyanka Chakravarty,02-Jun-2026 04:50 PM,finsummary_78442.pdf (31.02 KB),1.0,292126.0,Dhruba Jyoti Saikia,06-Jan-2026 11:39 AM,Accepted-AOC,Low rate,02-Jun-2026 05:12 PM,Technical,Technical Bid open,DIPAK KR. NATH,07-Jan-2026 04:21 PM,,Finance,Financial Bid Open,Rajiv Borgohain,10-Feb-2026 05:56 PM,,BOQ Comparative Chart,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||PWD (R) - ARRBP,2025_PWRDW_49401_8,RFB No. 716719/10,Biswanath/15 i) Br. No. 1/1 on Lohitmukh Lopeichuk connecting Road,1.0,292126.0,Dhruba Jyoti Saikia,INR,"52,004,018.32",CE (EAP),Internal,,Rajiv Borgohain,10-Feb-2026 12:15 PM,10-Feb-2026 03:00 PM,techsummary_78442.pdf (269.73 KB),AOC,Biswanath/15 i) Br. No. 1/1 on Lohitmukh Lopeichuk connecting Road,CE/EAP/ARRBP/OCB/Bridge1/Biswanath/15 Construction of Bridge in Biswanath district i) Br. No. 1/1 on Lohitmukh Lopeichuk connecting Road,Please refer Tender documents. ,NA ,"4,96,41,000",Civil Works - Bridges,NA ,Tender,180.0,900.0,Biswanath,784176.0,O/o the CE (EAP) PWRD ,O/o the CE (EAP) PWRD Fatasil Ambari ,23-Dec-2025 11:00 AM ,"O/o the CE (EAP) PWRD, Fatasil Ambari",No ,No,"9,93,000",Yes,fixed,,Nil,Nil,"CE (EAP) PWRD, Fatasil Ambari",O/o the CE (EAP) PWRD Fatasil Ambari,1.0,Fee/PreQual/Technical,.pdf,Tender Fee and EMD Receipt,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||PWD (R) - ARRBP,RFB No. 716719/10,2025_PWRDW_49401_8,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,17-Dec-2025 09:00 AM,06-Jan-2026 02:30 PM,17-Dec-2025 09:00 AM,06-Jan-2026 02:00 PM,17-Dec-2025 09:00 AM ,23-Dec-2025 11:00 AM ,17-Dec-2025 09:00 AM,06-Jan-2026 02:00 PM,10-Feb-2026 03:00 PM,"10,000",Nil,Nil,No,AOC
,,,,,,,,,,,,2.0,292143.0,M/s A.G. Construction,06-Jan-2026 12:08 PM,Rejected-Finance,High rate,02-Jun-2026 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,LOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,ESMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualifcation details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,LOF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
