Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
Industries and Commerce Department||Assam Industrial Development Corporation Ltd - ICD,NIT No. ECF No.678883/110,2025_ICD_46144_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"Construction of Administrative Building and Boundary Wall at Industrial Estate, Tamulpur, Kumarikata, Assam",As per NIT,As per NIT ,NA ,"5,66,15,869",Civil Works,NA ,Tender,180.0,365.0,"Kumarikata, Tamulpur, Assam",781360.0,NA ,NA ,NA ,AIDC RGB Road Guwahati 781024,No ,No,04-Aug-2025 06:00 PM,10-Sep-2025 02:00 PM,04-Aug-2025 06:00 PM,09-Sep-2025 02:00 PM,04-Aug-2025 06:00 PM ,16-Aug-2025 04:00 PM ,05-Aug-2025 12:00 PM,09-Sep-2025 02:00 PM,22-Sep-2025 01:30 PM,1.0,SBI Bank,"11,323",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,NIT,Managing Director,AIDC RGB Road Guwahati 781024,1.0,Date Corrigendum,Date,,"11,32,318",Yes,fixed,,Nil,Nil,AOC,Industries and Commerce Department||Assam Industrial Development Corporation Ltd - ICD,2025_ICD_46144_1,NIT No. ECF No.678883/110,"Construction of Administrative Building and Boundary Wall at Industrial Estate, Tamulpur, Kumarikata, Assam",02-Jun-2026,"INR 45,549,807.62",365.0,Sanjeeb Das,02-Jun-2026 02:36 PM,WOConstructionofAdminBuildingandBoundaryWallIETamulpur.pdf (364.00 KB),Construction of Administrative Building and Boundary Wall at Industrial Estate Tamulpur Dist Tamulpur Assam,1.0,277991.0,Tech.Point Engineers,INR,"45,549,807.62",Tapan Sarma GM,Internal,Tapan Sarma GM BJ Das DGM A Sarma AGM FA,Sanjeeb Das,02-Jun-2026 02:12 PM,finsummary_73549.pdf (1173.94 KB),Technical,Bid Opening Summary,Sanjeeb Das,22-Sep-2025 01:07 PM,technical_73549.pdf,M.K.Borah GM,Internal,M K Borah T Sarma Biswajyoti Das Ankumani Sarma Sanjeeb Das Biswajit Borah,Sanjeeb Das,22-Sep-2025 01:17 PM,22-Sep-2025 01:30 PM,techsummary_73549.pdf (396.13 KB),1,280525,BIPUL CH. DAS,09-Sep-2025 10:05 AM,Rejected-Technical,Rejected due to non fulfilment of NIT/RFP criteria,22-Sep-2025 01:17 PM,Finance,BID OPENING SUMMARY UPLOADED,Sanjeeb Das,02-Jun-2026 01:52 PM,finance_73549.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,2.0,Technical Bid Corrigendum,Technical Bid,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,280552,M/S LOHIT CHANDRA GOGOI,09-Sep-2025 01:00 PM,Rejected-AOC,L1 Bidder Accepted,02-Jun-2026 02:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,280423,M/s Rolling Stone Enterprise,09-Sep-2025 01:39 PM,Rejected-AOC,L1 Bidder Accepted,02-Jun-2026 02:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,280610,RANJIT MALLA BARUAH AND KUSHAN CHOUDHURY JV,09-Sep-2025 01:51 PM,Rejected-AOC,L1 Bidder Accepted,02-Jun-2026 02:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,277991,Tech.Point Engineers,08-Sep-2025 07:26 PM,Accepted-AOC,L1 Bidder Accepted,02-Jun-2026 02:36 PM,,,,,,,AOC
