Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Annie Pegu,Internal,,Apurba Das,10-Dec-2025 02:26 PM,10-Dec-2025 03:00 PM,techsummary_77246.pdf (430.53 KB),Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept||Kamrup Circle||Boko Chayagaon Division,2025_ID_48614_1,NIT 5 of 2025-26,Solar Powered Cart Mounted Multifunctional Irigation Scheme including 2 No.s of Manual Boring (S Points) at Chamaria LAC under Innovative Schemes for the year 2025-26,1.0,288721.0,CHOUDHURY TRADING CO AND JV,INR,"2,167,460.64",Annie Pegu,Internal,,Akikul Aman,16-Jan-2026 12:17 PM,finsummary_77246.pdf (375.24 KB),1.0,288721.0,CHOUDHURY TRADING CO AND JV,08-Dec-2025 11:22 AM,Accepted-AOC,L1,15-Jun-2026 03:30 PM,Finance,Admitted,Apurba Das,10-Dec-2025 03:28 PM,,BOQ Comparative Chart,26-May-2026,"INR 2,167,460.64",180.0,Akikul Aman,15-Jun-2026 03:29 PM,AOC.pdf (405.00 KB),Technical,Admitted,Apurba Das,08-Dec-2025 04:08 PM,,AOC,Solar Powered Cart Mounted Multifunctional Irigation Scheme including 2 No.s of Manual Boring (S Points) at Chamaria LAC under Innovative Schemes for the year 2025-26,Solar Powered Cart Mounted Multifunctional Irigation Scheme including 2 No.s of Manual Boring (S Points) at Chamaria LAC under Innovative Schemes for the year 2025-26,Please refer Tender documents. ,NA ,"21,69,801",Civil Works,NA ,Tender,180.0,NA ,Chamaria,781136.0,NA ,NA ,NA ,"O/o EE, Boko Chaygaon Chamaria Division (I), Boko",No ,No,1.0,Corrigendum to Notice Inviting Tender,Technical Bid,,1.0,SBI Bank,"EE, Boko Chaygaon Chamaria Division (I), Boko","O/o the EE, Boko Chaygaon Chamaria Division (I), Boko",Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept||Kamrup Circle||Boko Chayagaon Division,NIT 5 of 2025-26,2025_ID_48614_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,500.0,Nil,Nil,No,14-Nov-2025 06:00 PM,08-Dec-2025 03:00 PM,14-Nov-2025 06:30 PM,08-Dec-2025 02:00 PM,NA ,NA ,14-Nov-2025 06:30 PM,08-Dec-2025 02:00 PM,10-Dec-2025 03:00 PM,1.0,Fee/PreQual/Technical,.pdf,Signed NIT copy,"43,396",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,288746.0,MS Luhit Enterprise,08-Dec-2025 12:20 PM,Rejected-AOC,L3,15-Jun-2026 03:30 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EMD details and cost of bid document details,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,3.0,288722.0,M/S MOUSUMI ENTERPRISE,08-Dec-2025 09:15 AM,Rejected-AOC,L2,15-Jun-2026 03:30 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Signed copy of Bid Document,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy of Technical Qualification Documents,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,AOC
