Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Public Works Roads Department,2026_PWD_49922_19,Tech/NDTRD/NIT/1028/4212 dated 03.01.2026,Tihu_PDNA_2025-26_31,Technical,Admitted,Kashyap Ranjan Nath,11-Feb-2026 05:14 PM,,EE,Internal,"EE, AE, JE",Jiban Jyoti Sarma,08-Mar-2026 05:04 PM,finsummary_79464.pdf (286.93 KB),10-Jun-2026,"INR 3,998,400",90.0,Kashyap Ranjan Nath,22-Jun-2026 06:10 PM,WorkOrderPDNA31.pdf (374.00 KB),Finance,Admitted,Kashyap Ranjan Nath,08-Mar-2026 04:34 PM,,BOQ Comparative Chart,1.0,293672.0,APURBA BEZBARUAH,INR,"3,998,400",EE,Internal,"EE, AE, JE",Kashyap Ranjan Nath,17-Feb-2026 02:50 PM,18-Feb-2026 10:00 AM,techsummary_79464.pdf (186.74 KB),1.0,293672.0,APURBA BEZBARUAH,20-Jan-2026 04:27 AM,Accepted-AOC,Awarded to L1 bidder,22-Jun-2026 06:10 PM,AOC,Public Works Roads Department,Tech/NDTRD/NIT/1028/4212 dated 03.01.2026,2026_PWD_49922_19,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"EE, PWRD, NDTRD, Nalbari","O/o the EE, PWRD, NDTRD, Nalbari",08-Jan-2026 10:30 AM,21-Jan-2026 10:30 AM,08-Jan-2026 10:30 AM,20-Jan-2026 02:00 PM,08-Jan-2026 10:30 AM ,20-Jan-2026 12:00 PM ,08-Jan-2026 10:30 AM,20-Jan-2026 02:00 PM,18-Feb-2026 10:00 AM,1.0,Fee/PreQual/Technical,.pdf,BID_COST_BID_SECURITY,"1,000",Nil,Nil,No,1.0,SBI Bank,Tihu_PDNA_2025-26_31,Recovery and Reconstruction of Purni to Borpit road under NDRF (PDNA-2022) for the year 2025-26.,Please refer Tender documents. ,NA ,"49,98,000",Civil Works – Roads,NA ,Tender,180.0,90.0,Nalbari,781335.0,NA ,NA ,NA ,"O/o the EE, PWRD, NDTRD, Nalbari",No ,No,"1,00,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,293553.0,SEHNOWAZ AMIN,20-Jan-2026 12:05 PM,Rejected-AOC,L2 bidder,22-Jun-2026 06:10 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL_QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
