Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"Construction of Road from Mohoricamp to Majgaon Shiv Mandir (From Ch. 0.00m to Ch. 1200.00m, L 1.20Km) under SOPD-G for the year 2025-26, 78 No. Dhemaji ST LAC","Construction of Road from Mohoricamp to Majgaon Shiv Mandir (From Ch. 0.00m to Ch. 1200.00m, L 1.20Km) under SOPD-G for the year 2025-26, 78 No. Dhemaji ST LAC",Please refer Tender documents. ,NA ,"78,74,969",Civil Works,NA ,Tender,180.0,180.0,Dhemaji,787057.0,NA ,NA ,NA ,"O/o the SE, PWRD, Dhemaji RC, Dhemaji",No ,No,"SE, PWRD, Dhemaji RC","O/o the SE, PWRD, Dhemaji RC, Dhemaji","1,57,500",Yes,fixed,,Nil,Nil,Public Works Roads Department,DMJ/DRC/SOPD-G/1/2025-26/ 1296-1304 Date 26/02/2026,2026_PWD_51674_3,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,05-Mar-2026 04:30 PM,26-Mar-2026 10:00 AM,05-Mar-2026 04:30 PM,25-Mar-2026 02:00 PM,05-Mar-2026 04:30 PM ,25-Mar-2026 02:00 PM ,09-Mar-2026 10:00 AM,25-Mar-2026 02:00 PM,08-May-2026 03:05 PM,"2,370",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Documents,1.0,SBI Bank,AOC,Public Works Roads Department,2026_PWD_51674_3,DMJ/DRC/SOPD-G/1/2025-26/ 1296-1304 Date 26/02/2026,"Construction of Road from Mohoricamp to Majgaon Shiv Mandir (From Ch. 0.00m to Ch. 1200.00m, L 1.20Km) under SOPD-G for the year 2025-26, 78 No. Dhemaji ST LAC",16-Jun-2026,"INR 7,874,900",180.0,Nitya Nanda Chetia,16-Jun-2026 04:01 PM,WOrs78.pdf (224.00 KB),1.0,302283.0,Bhackta Mohan Hazarika,25-Mar-2026 11:35 AM,Rejected-AOC,Work not awarded,16-Jun-2026 04:01 PM,Finance,Financial bid opened,Nitya Nanda Chetia,16-Jun-2026 03:50 PM,,BOQ Comparative Chart,Technical,Technical Bid opened,Nitya Nanda Chetia,26-Mar-2026 02:05 PM,,"SE, PWRD, Dhemaji Road Circle,Dhemaji",Internal,,Nitya Nanda Chetia,16-Jun-2026 03:55 PM,finsummary_81991.pdf (899.44 KB),1.0,302250.0,Roshan Sharma,INR,"7,874,900","SE, PWRD, Dhemaji RC, Dhemaji",Internal,,Nitya Nanda Chetia,08-May-2026 03:02 PM,08-May-2026 03:05 PM,techsummary_81991.pdf (521.12 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,AOC,,,,,,,,,,,2.0,302250.0,Roshan Sharma,25-Mar-2026 11:41 AM,Accepted-AOC,Awarded as L1 bidder,16-Jun-2026 04:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
