Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
Udalguri/16 i) Br. on Ambagaon Kubirali Road to South Hagramari,CE/EAP/ARRBP/OCB/Bridge1/Udalguri/16 Construction of Bridge in Udalguri district i) Br. on Ambagaon Kubirali Road to South Hagramari,Please refer Tender documents. ,NA ,"2,37,69,000",Civil Works - Bridges,NA ,Tender,180.0,720.0,Udalguri,784524.0,O/o the CE (EAP) PWRD ,O/o the CE (EAP) PWRD Fatasil Ambari ,23-Dec-2025 11:00 AM ,"O/o the CE (EAP) PWRD, Fatasil Ambari",No ,No,"CE (EAP) PWRD, Fatasil Ambari",O/o the CE (EAP) PWRD Fatasil Ambari,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||PWD (R) - ARRBP,RFB No. 716719/10,2025_PWRDW_49401_5,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,16-Dec-2025 06:55 PM,06-Jan-2026 02:30 PM,16-Dec-2025 06:55 PM,06-Jan-2026 02:00 PM,16-Dec-2025 06:55 PM ,23-Dec-2025 11:00 AM ,16-Dec-2025 06:55 PM,06-Jan-2026 02:00 PM,10-Feb-2026 03:00 PM,1.0,Fee/PreQual/Technical,.pdf,Tender Fee and EMD Receipt,"4,75,000",Yes,fixed,,Nil,Nil,"5,000",Nil,Nil,No,1.0,SBI Bank,AOC,CE (EAP),Internal,,Rajiv Borgohain,10-Feb-2026 12:23 PM,10-Feb-2026 03:00 PM,techsummary_78433.pdf (269.73 KB),1.0,291993.0,Dhaneswar Kalita,INR,"23,293,619",Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||PWD (R) - ARRBP,2025_PWRDW_49401_5,RFB No. 716719/10,Udalguri/16 i) Br. on Ambagaon Kubirali Road to South Hagramari,Finance,Financial Bid Open,Rajiv Borgohain,10-Feb-2026 06:04 PM,,BOQ Comparative Chart,Technical,Technical Bid open,DIPAK KR. NATH,07-Jan-2026 04:04 PM,,1.0,291913.0,BHABA DEV MAHANTA,05-Jan-2026 05:19 PM,Rejected-Finance,Rejected as L3,23-Jun-2026 11:47 AM,"Chief Engineer,(EAP) PWRD,Assam",Internal,,DIPAK KR. NATH,23-Jun-2026 11:47 AM,finsummary_78433.pdf (83.14 KB),23-Jun-2026,"INR 23,293,619",720.0,DIPAK KR. NATH,23-Jun-2026 11:49 AM,Udalguri16.pdf (83.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,291993.0,Dhaneswar Kalita,05-Jan-2026 03:06 PM,Accepted-AOC,Awarded Contract Bidder,23-Jun-2026 11:49 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,LOT,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,292047.0,Madhudwesh Kashyap Boruah,06-Jan-2026 01:35 PM,Rejected-Finance,Rejected as L2,23-Jun-2026 11:47 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,ESMP,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualifcation details,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,LOF,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
