S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,Extension of date,Date,,Improvement and beautification 1 No. Sonari Gaon pond in ward no. 15,Improvement and beautification 1 No. Sonari Gaon pond in ward no. 15,Please refer Tender documents. ,NA ,"53,11,850",Civil Works - Others,NA ,Tender,180.0,120.0,Jorhat,785001.0,Jorhat Municipal Board ,Jorhat Municipal Board ,04-Dec-2025 01:00 PM ,Jorhat Municipal Board,No ,No,"1,100",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Document,1.0,SBI Bank,12-Nov-2025 04:00 PM,16-Dec-2025 01:00 PM,12-Nov-2025 04:00 PM,12-Dec-2025 04:30 PM,NA ,NA ,12-Nov-2025 04:00 PM,12-Dec-2025 04:30 PM,04-Jun-2026 11:00 AM,"1,06,237",Yes,percentage,2.0%,Nil,Nil,EO/CHAIRPERSON JORHAT MUNICIPAL BOARD,Jorhat Municipal Board,Urban Development Department||Directorate of Municipality Administration - UDD||Jorhat Municipal Board,JMB/1554,2025_UDD_48561_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Urban Development Department||Directorate of Municipality Administration - UDD||Jorhat Municipal Board,2025_UDD_48561_2,JMB/1554,Improvement and beautification 1 No. Sonari Gaon pond in ward no. 15,10-Jun-2026,"INR 4,780,665",120.0,Lakhimi Khargharia,10-Jun-2026 02:35 PM,WO_Sonari.pdf (1007.00 KB),LOA,Technical,Tech Summary,Lakhimi Khargharia,03-Jun-2026 05:50 PM,,Lakhimi Khargharia Chairperson JMB,Internal,,Lakhimi Khargharia,10-Jun-2026 02:21 PM,finsummary_77166.pdf (533.79 KB),1.0,289125.0,Sarabjit Singh Matharu,INR,"4,780,665",Lakhimi Khargharia Chairperson JMB,Internal,,Lakhimi Khargharia,03-Jun-2026 06:00 PM,04-Jun-2026 11:00 AM,techsummary_77166.pdf (1996.39 KB),1,289080,Achinta Khound,10-Dec-2025 08:21 PM,Rejected-Technical,Rejected,03-Jun-2026 06:00 PM,Finance,Fin Summary,Lakhimi Khargharia,10-Jun-2026 02:10 PM,,BOQ Comparative Chart,AOC
2.0,Technical Bid Corrigendum,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,289116,Arpan Sharma,11-Dec-2025 02:19 PM,Rejected-Technical,Rejected,03-Jun-2026 06:00 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Singed estimate and drawing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,289094,GLOBAL POWER AND ENGINEERS,12-Dec-2025 10:05 AM,Rejected-AOC,L-I,10-Jun-2026 02:35 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,289083,M/S STAR CONSTRUCTIONS,11-Dec-2025 11:56 AM,Rejected-Technical,Rejected,03-Jun-2026 06:00 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,289032,Pranjit Pran Sharma,11-Dec-2025 10:40 AM,Rejected-AOC,L-I,10-Jun-2026 02:35 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,289125,Sarabjit Singh Matharu,12-Dec-2025 02:07 PM,Accepted-AOC,L-I,10-Jun-2026 02:35 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,289198,Shantanu Madhab,12-Dec-2025 11:47 AM,Rejected-Technical,Rejected,03-Jun-2026 06:00 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,289055,SOMESWAR DAS,11-Dec-2025 10:31 AM,Rejected-Technical,Rejected,03-Jun-2026 06:00 PM,,,,,,,AOC
