Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Construction of Bridge in Darrang district i) Br. No. 11/1 on Tezialpara - Jhargaon Road,Pkg. No. CE/EAP/ARRBP/OCB/Bridge-1/Darrang/14 Construction of Bridge in Darrang district i) Br. No. 11/1 on Tezialpara - Jhargaon Road,Please refer Tender documents. ,NA ,"1,28,89,000",Civil Works - Bridges,NA ,Tender,180.0,540.0,Darrang,793109.0,"O/o the Chief Engineer (EAP), PWRD, Assam, Ghy-25 ","O/o the Chief Engineer (EAP), PWRD, Assam, Fatasil Ambari, Ghy-25 ",21-Jul-2025 11:00 AM ,"O/o the Chief Engineer (EAP), PWRD, Assam, Ghy-25",No ,No,"2,57,800",Yes,fixed,,Nil,Nil,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||Assam State Bridge Infrastructure Program,CE/EAP/ARRBP01TENDERS2024/66B,2025_PWRDW_45557_6,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"3,000",Nil,Nil,No,1.0,SBI Bank,"Chief Engineer (EAP), PWRD, Assam, Ghy-25","O/o the Chief Engineer (EAP), PWRD, Assam, Fatasil Ambari, Ghy-25",1.0,Fee/PreQual/Technical,.pdf,EMD Details,15-Jul-2025 04:00 PM,14-Aug-2025 02:30 PM,15-Jul-2025 04:00 PM,14-Aug-2025 02:00 PM,15-Jul-2025 04:00 PM ,21-Jul-2025 11:00 AM ,15-Jul-2025 04:00 PM,14-Aug-2025 02:00 PM,03-Nov-2025 12:30 PM,AOC,Finance,Financial Bid Opened,Sanjita Bodo,03-Nov-2025 11:26 PM,,BOQ Comparative Chart,Technical,bids opened,Sanjita Bodo,01-Nov-2025 04:54 PM,,1.0,276521.0,BHUBANESWAR BARUAH,13-Aug-2025 11:39 AM,Rejected-Technical,Non Responsive,01-Nov-2025 05:04 PM,"Chief Engineer,(EAP) PWRD,Assam",Internal,,Dibyajyoti Nath,23-Jun-2026 04:22 PM,finsummary_72273.pdf (100.49 KB),23-Jun-2026,"INR 12,777,138.8",540.0,Dibyajyoti Nath,23-Jun-2026 04:24 PM,Darrang14.pdf (100.00 KB),CE(EAP) PWRD,Internal,,Sanjita Bodo,01-Nov-2025 05:04 PM,03-Nov-2025 12:30 PM,techsummary_72273.pdf (720.19 KB),Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||Assam State Bridge Infrastructure Program,2025_PWRDW_45557_6,CE/EAP/ARRBP01TENDERS2024/66B,Construction of Bridge in Darrang district i) Br. No. 11/1 on Tezialpara - Jhargaon Road,1.0,275148.0,Raju Mesh,INR,"12,777,138.8",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,ESMP,,,,,,,,,,AOC,,,,,,,,,,,,2.0,276650.0,M/S Competent Infrastructure & Consulting Pvt. Ltd,14-Aug-2025 02:17 AM,Rejected-Finance,Rejected as L2,23-Jun-2026 04:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualification,,,,,,,,,,AOC,,,,,,,,,,,,3.0,275148.0,Raju Mesh,14-Aug-2025 12:24 AM,Accepted-AOC,Awarded Contract Bidder,23-Jun-2026 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,AOC,,,,,,,,,,,,4.0,276677.0,Sunil Kumar Verma,14-Aug-2025 06:45 AM,Rejected-Technical,Non Responsive,01-Nov-2025 05:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Letter of Technical Bid,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Letter of Financial Bid,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
