S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
1.0,276788.0,M/S NAGSANKAR CONSTRUCTION,14-Aug-2025 01:32 AM,Rejected-Finance,Rejected as L2,23-Jun-2026 03:31 PM,Technical,Technical Bid Open,Sanjita Bodo,27-Nov-2025 05:53 PM,,Finance,Financial Bid Open,Sanjita Bodo,28-Nov-2025 05:28 PM,,BOQ Comparative Chart,"Chief Engineer,(EAP) PWRD,Assam",Internal,,Dibyajyoti Nath,23-Jun-2026 03:31 PM,finsummary_72269.pdf (101.15 KB),23-Jun-2026,"INR 14,318,900",540.0,Dibyajyoti Nath,23-Jun-2026 03:33 PM,Sonitpur12.pdf (101.00 KB),CE(EAP),Internal,,Sanjita Bodo,27-Nov-2025 06:01 PM,28-Nov-2025 11:00 AM,techsummary_72269.pdf (1600.01 KB),1.0,276771.0,M/S SMB CONSTRUCTION,INR,"14,318,900",Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||Assam State Bridge Infrastructure Program,2025_PWRDW_45557_4,CE/EAP/ARRBP01TENDERS2024/66B,Construction of Bridge in Sonitpur district i) Br. No. 1/2 on Tengabasti to Jyosiddhi connected Road,AOC,"Chief Engineer (EAP), PWRD, Assam, Ghy-25","O/o the Chief Engineer (EAP), PWRD, Assam, Fatasil Ambari, Ghy-25",1.0,Fee/PreQual/Technical,.pdf,EMD Details,"2,72,800",Yes,fixed,,Nil,Nil,14-Jul-2025 06:00 PM,14-Aug-2025 02:30 PM,14-Jul-2025 06:00 PM,14-Aug-2025 02:00 PM,14-Jul-2025 06:00 PM ,21-Jul-2025 11:00 AM ,14-Jul-2025 06:00 PM,14-Aug-2025 02:00 PM,28-Nov-2025 11:00 AM,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||Assam State Bridge Infrastructure Program,CE/EAP/ARRBP01TENDERS2024/66B,2025_PWRDW_45557_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"3,000",Nil,Nil,No,Construction of Bridge in Sonitpur district i) Br. No. 1/2 on Tengabasti to Jyosiddhi connected Road,Pkg. No. CE/EAP/ARRBP/OCB/Bridge-1/Sonitpur/12 Construction of Bridge in Sonitpur district i) Br. No. 1/2 on Tengabasti to Jyosiddhi connected Road,Please refer Tender documents. ,NA ,"1,36,38,000",Civil Works - Bridges,NA ,Tender,180.0,540.0,Sonitpur,782123.0,"O/o the Chief Engineer (EAP), PWRD, Assam, Ghy-25 ","O/o the Chief Engineer (EAP), PWRD, Assam, Fatasil Ambari, Ghy-25 ",21-Jul-2025 11:00 AM ,"O/o the Chief Engineer (EAP), PWRD, Assam, Ghy-25",No ,No,1.0,SBI Bank,AOC
2.0,276771.0,M/S SMB CONSTRUCTION,14-Aug-2025 12:56 AM,Accepted-AOC,Awarded Contract Bidder,23-Jun-2026 03:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,ESMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,Technical Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,Letter of Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,Letter of Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
