Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
13-Mar-2026,"INR 941,157,524",900.0,SNEHA SAIKIA,20-Jun-2026 05:21 PM,WorkorderPkg5.pdf (160.00 KB),Package No. CE/EAP/ADRHARDP/Corr2/Pkg5,Public Works Roads Department,2025_PWD_44106_1,CE/EAP/ADRHARDP/NIT/26/2025/19,CE/EAP/ADRHARDP/Corr_2/Pkg.5 Upgradation and 4year maintenance of Corridor2 from Km 15.860 near Girijanapur to Km 30.700 Semkhor,"Chief Engineer,(EAP) PWRD,Assam",Internal,,SNEHA SAIKIA,02-Sep-2025 05:41 PM,09-Sep-2025 12:45 PM,techsummary_70366.pdf (82.30 KB),Chief Engineer EAP,Internal,,SNEHA SAIKIA,06-Jan-2026 05:39 PM,finsummary_70366.pdf (143.93 KB),Technical,Technical bids have been opened,SNEHA SAIKIA,23-May-2025 02:51 PM,,1.0,267536.0,Anusha Projects Private Limited,INR,"941,157,524",Finance,Financial Bids have been opened,SNEHA SAIKIA,09-Sep-2025 12:57 PM,,BOQ Comparative Chart,1.0,268715.0,ANUPAM NIRMAN PVT. LTD.,23-May-2025 12:54 PM,Rejected-Finance,L3,06-Jan-2026 05:39 PM,AOC,Public Works Roads Department,CE/EAP/ADRHARDP/NIT/26/2025/19,2025_PWD_44106_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"15,000",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,EMD and Tender Fee Receipt,"Chief Engineer, (EAP) PWRD, Assam","O/o The Chief Engineer, (EAP) PWRD, Fatasil Ambari,Guwahati-25, Assam",CE/EAP/ADRHARDP/Corr_2/Pkg.5 Upgradation and 4year maintenance of Corridor2 from Km 15.860 near Girijanapur to Km 30.700 Semkhor,CE/EAP/ADRHARDP/Corr_2/Pkg.5 Upgradation and 4_year maintenance of Corridor_2 from Km 15.860 near Girijanapur to Km 30.700 Semkhor under ADRHARDP Total Length 14.84 km,Please refer Tender documents. ,NA ,,Civil Works – Roads,NA ,Tender,120.0,900.0,Dima Hasao,788819.0,"O/o The Chief Engineer, (EAP) PWRD, Assam ","O/o The Chief Engineer, (EAP) PWRD, Fatasil Ambari,Guwahati-25, Assam ",02-May-2025 11:30 AM ,"O/o The Chief Engineer, (EAP) PWRD, Assam",No ,No,1.0,SBI Bank,22-Apr-2025 02:00 PM,23-May-2025 02:30 PM,22-Apr-2025 02:00 PM,23-May-2025 02:00 PM,22-Apr-2025 02:00 PM ,02-May-2025 11:30 AM ,22-Apr-2025 02:00 PM,23-May-2025 02:00 PM,09-Sep-2025 12:45 PM,"2,52,00,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,267536.0,Anusha Projects Private Limited,23-May-2025 01:22 PM,Accepted-AOC,"L1, Lowest Evaluated Bidder",20-Jun-2026 05:22 PM,AOC,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualification Details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,268628.0,DCC Infra Projects Ltd.,22-May-2025 07:25 PM,Rejected-Finance,L5,06-Jan-2026 05:39 PM,AOC,,,,,,,,,,,,,,,,,,,,,.pdf,Letter of Bid (Technical),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,268742.0,HIGH-TECH ECOGREEN CONTRACTORS LLP,23-May-2025 01:19 PM,Rejected-Finance,L4,06-Jan-2026 05:39 PM,AOC,,,,,,,,,,,,,,,,,,,,,.pdf,ESMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,266371.0,SHREE GAUTAM CONSTRUCTION CO. LTD.,23-May-2025 12:07 PM,Rejected-Finance,L2,06-Jan-2026 05:39 PM,AOC,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,268634.0,SS BUILDERS,23-May-2025 01:51 PM,Rejected-Technical,Non-Responsive,02-Sep-2025 05:41 PM,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.pdf,Letter of Bid (Financial),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
