Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
CE PWRD,Internal,,Manoj Kr. Nath,27-Oct-2025 01:01 PM,27-Oct-2025 02:00 PM,techsummary_72205.pdf (768.39 KB),1.0,273421.0,Sri Subhasish Das,INR,"44,033,000",Public Works Roads Department,2025_PWD_45408_122,CE/DEV/TB/60/2025-26/01 Dtd- 21.06.2025,MMPPNA_RIDF_XXXI_25_26_136 Construction of Road from (1) J.B Road to Nahatia Namghar Connecting Road (Ch. 0.00m to Ch. 2000.00m) (2) Potiagaon Charaimuria to Kathkatia Gaon Road from Ch. 0.00km to 1.20 km (L-1.20 Km) (3) Loliti E and D To Sesuguri an,Finance,Admitted,Manoj Kr. Nath,10-Jun-2026 05:33 PM,,BOQ Comparative Chart,1.0,273607.0,Raju Khanikar,26-Jul-2025 09:34 PM,Rejected-Finance,Rejected,10-Jun-2026 05:37 PM,Technical,Admitted,Manoj Kr. Nath,27-Oct-2025 12:58 PM,,"CE,PWRD",Internal,,Manoj Kr. Nath,10-Jun-2026 05:37 PM,finsummary_72205.pdf (665.09 KB),10-Jun-2026,"INR 44,033,000",365.0,Manoj Kr. Nath,10-Jun-2026 05:39 PM,MMPPNA136A.pdf (373.00 KB),AOC,"8,810",Nil,Nil,No,Public Works Roads Department,CE/DEV/TB/60/2025-26/01 Dtd- 21.06.2025,2025_PWD_45408_122,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"8,81,000",Yes,fixed,,Nil,Nil,1.0,SBD Modified,Other,,14-Jul-2025 09:00 AM,28-Jul-2025 02:30 PM,14-Jul-2025 09:00 AM,28-Jul-2025 02:00 PM,14-Jul-2025 09:00 AM ,14-Jul-2025 12:00 PM ,14-Jul-2025 09:00 AM,28-Jul-2025 02:00 PM,27-Oct-2025 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,1.0,SBI Bank,"CE,PWRD","CE,PWRD",MMPPNA_RIDF_XXXI_25_26_136 Construction of Road from (1) J.B Road to Nahatia Namghar Connecting Road (Ch. 0.00m to Ch. 2000.00m) (2) Potiagaon Charaimuria to Kathkatia Gaon Road from Ch. 0.00km to 1.20 km (L-1.20 Km) (3) Loliti E and D To Sesuguri an,MMPPNA_RIDF_XXXI_25_26_136 Construction of Road from (1) J.B Road to Nahatia Namghar Connecting Road (Ch. 0.00m to Ch. 2000.00m) (2) Potiagaon Charaimuria to Kathkatia Gaon Road from Ch. 0.00km to 1.20 km (L-1.20 Km) (3) Loliti E and D To Sesuguri an,Please refer Tender Documents. ,NA ,"4,40,43,000",Civil Works – Roads,NA ,Tender,180.0,365.0,Teok,785112.0,"CE,PWRD ","CE,PWRD ",17-Jul-2025 12:00 PM ,"CE,PWRD",No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,273640.0,RUPANJAL BORBORUAH,28-Jul-2025 12:53 AM,Rejected-Finance,Rejected,10-Jun-2026 05:37 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,3.0,273421.0,Sri Subhasish Das,27-Jul-2025 08:08 PM,Accepted-AOC,Awarded,10-Jun-2026 05:39 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,AOC
