23 Tinsukia,Tinsukia,TSK/PHE/001,"EX. ENGR. PHE, TINSUKIA DIV."
24 Jorhat,Titabar,TIT/EE/002,"DY. INSPECTOR OF SCHOOLS, JORHAT"
25 Nagaon,Hojai,HOJ/IGR/001,"SUB-REGISTER, HOJAI"
26 Nagaon,Kaliabor,KLB/EE/004,"DY. INSPECTOR OF SCHOOL, KALIABOR"
27 Sivasagar,Sonari,SNR/LRS/001,"CIRCLE OFFICER, SONARI"
28 Marigaon,Marigaon,MRG/HE/057,HEAD MASTER PRIYA NEOG H S
29 Nalbari,Nalbari,NLB/EE/005,"B.E.E.O., GHOGRAPAR"
30 Sivasagar,Sivasagar,SVS/SWD/001,"DIST. SOCIAL WELFARE OFFICER,SIVASAGAR"
31 Golaghat,Dergaon,DER/EE/003,"BEEO, CENTRAL BLOCK, DHEKIAL"
32 Jorhat,Titabar,TIT/CA/001,"CULTURAL CENTRE, TITABAR"
33 Tinsukia,Tinsukia,TSK/PRD/001,"B.D.O., SAIKHOWA DEV. BLOCK"
34 Tinsukia,Tinsukia,TSK/HE/004,PRIN. TINSUKIA BENGALI GIRLS H S SCHOOL
35 Marigaon,Marigaon,MRG/HT/001,"SUPDT. OF HANDLOOM & TEXTILES, MORIGAON"
36 North Lakhimpur,Lakhimpur,LKM/FIS/001,"DIST. FISHERY DEV.OFFICER,LAKHIMPUR"
37 Nalbari,Nalbari,NLB/PRD/009,B.D.O. MADHUPUR
38 Guwahati,New-Guwahati,NGT/PWB/003,SUPDT.ENGINEER  PWD BUILDING CIRCLE -II
39 Tezpur,Gohpur,GAH/SE/029,"HEAD MASTER, DUBIA GIRLS HIGH SCHOOL, DUBIA"
40 Jorhat,Jorhat,JOR/HE/086,H.M.MOHBONDHA TEA GARDEN H.S
41 North Lakhimpur,Lakhimpur,LKM/AGR/002,ASSTT.EXECUTIVE ENGINEER (AGRIL)LAKHIMPUR
42 Barpeta,Barpeta,BRT/FC/001,"EX.ENGINEER E & D DIVISION , BARPETA"
43 Jorhat,Jorhat,JOR/HE/012,PL.JORHAT COLLEGE
44 Nagaon,Hojai,HOJ/EE/004,"BEEO, LANKA"
45 Sivasagar,Nazira,NZR/SE/024,"H.M. CHARIALI GIRLS HIGH SCHOOL, NAMTI"
,,,"H.M. B. DAS MODI GELAKEY GIRLS' HIGH SCHOOL,P.O.-"
46 Sivasagar,Nazira,NZR/SE/029,GELEKY
47 Silchar,New-Silchar,NSL/EE/003,"BLOCK ELE.EDN. OFFICER , NARSINGPUR"
48 Hailakandi,Hailakandi,HKD/HE/032,IC PRINCIPAL  LAKSHMIRBOND HS  MADRASSA
49 Tinsukia,Tinsukia,TSK/TAX/005,"SUPDT. OF TAXES, DOOM DOOMA"
50 Guwahati,New-Guwahati,NGT/SE/007,"HEAD MASTER, JYOTINAGAR HIGH SCHOOL"
51 Nagaon,Nagaon,NAG/HOR/001,"SUB DIVISIONAL AGRIL. OFFICER, NAGAON"
52 Nagaon,Nagaon,NAG/SE/014,"HM RAMPUR CHALAPATHAR S. ALI HS,P.O-CHALAPATHAR"
"Sl No
HEAD OFFICE",TREASURY NAME,TREASURY CODE,DDO NAME
1 Nalbari,Nalbari,NLB/GAD/002,"S.D.O. , NALBARI (SADAR)"
2 Jorhat,Jorhat,JOR/EE/004,BEEO N/W BLOCK
3 Sivasagar,Sivasagar,SVS/JUD/001,"DISTRICT  & SESSION JUDGE,SIVASAGAR"
4 Sivasagar,Sivasagar,SVS/ARC/001,"DIST. ARCHOLOGY DEPTT., SIVASAGAR"
5 Jorhat,Jorhat,JOR/EE/006,BEEO JORHAT BLOCK
6 Hailakandi,Hailakandi,HKD/EE/003,"BEEO, HAILAKANDI"
7 Hailakandi,Hailakandi,HKD/HE/016,PRIN. CHALMERS H.S. SCHOOL
8 Silchar,Cachar,CAC/FC/004,EX. ENGR. MECHANICAL (WT) DIV. SILCHAR
9 Nagaon,Nagaon,NAG/LRS/006,"CIRCLE OFFICER,RUPAHI"
10 Jorhat,Jorhat,JOR/SWD/001,DIST.SOCIAL WELFARE OFFICER
11 North Lakhimpur,Lakhimpur,LKM/SE/043,HEAD MASTER LOHIT KHABOLI HIGH SCHOOL
12 Nagaon,Nagaon,NAG/EE/004,"B  E   E  O,   KATHIATOLI"
13 Kokrajarh,Kokrajhar,KKJ/AAT/001,"TREASURY OFFICER , KOKRAJHAR"
14 North Lakhimpur,Dhakuwakhana,DKK/SE/035,H.M. BORDOIBAM  HIGH SCHOOL
15 Sivasagar,Sonari,SNR/SE/002,PRIN. MATHURAPUR H S SCHOOL
16 Dibrugarh,Dibrugarh,DIB/SE/022,PRIN. MDK GIRLS COLLEGE DIBRUGARH
17 Jorhat,Jorhat,JOR/SWD/011,"CDPO,ICDS CELENGHAT,JORHAT"
18 Golaghat,Golaghat,GT/EE/003,"BEEO, EAST BLOCK, GOLAGHAT"
19 Dibrugarh,Naharkatia,NHK/HE/035,THE PRINCIPAL NAMRUP COLLEGE
20 Jorhat,Titabar,TIT/SE/042,"HM KUNDAR GAON H.S. , P.O.-JALIKANIBARI"
21 Kokrajarh,Kokrajhar,KKJ/SWD/003,"C.D.P.O., KOKRAJHAR I.C.D.S. PROJECT,KOKRAJHAR"
,"Kamrup,Amingao",,
22 Amingaon,n,AKM/SE/371,HEAD MASTER.UPPERDANI HIGH SCHOOL
23 Tinsukia,Tinsukia,TSK/PHE/001,"EX. ENGR. PHE, TINSUKIA DIV."
24 Jorhat,Titabar,TIT/EE/002,"DY. INSPECTOR OF SCHOOLS, JORHAT"
25 Nagaon,Hojai,HOJ/IGR/001,"SUB-REGISTER, HOJAI"
26 Nagaon,Kaliabor,KLB/EE/004,"DY. INSPECTOR OF SCHOOL, KALIABOR"
27 Sivasagar,Sonari,SNR/LRS/001,"CIRCLE OFFICER, SONARI"
28 Marigaon,Marigaon,MRG/HE/057,HEAD MASTER PRIYA NEOG H S
29 Nalbari,Nalbari,NLB/EE/005,"B.E.E.O., GHOGRAPAR"
30 Sivasagar,Sivasagar,SVS/SWD/001,"DIST. SOCIAL WELFARE OFFICER,SIVASAGAR"
31 Golaghat,Dergaon,DER/EE/003,"BEEO, CENTRAL BLOCK, DHEKIAL"
32 Jorhat,Titabar,TIT/CA/001,"CULTURAL CENTRE, TITABAR"
33 Tinsukia,Tinsukia,TSK/PRD/001,"B.D.O., SAIKHOWA DEV. BLOCK"
34 Tinsukia,Tinsukia,TSK/HE/004,PRIN. TINSUKIA BENGALI GIRLS H S SCHOOL
35 Marigaon,Marigaon,MRG/HT/001,"SUPDT. OF HANDLOOM & TEXTILES, MORIGAON"
36 North Lakhimpur,Lakhimpur,LKM/FIS/001,"DIST. FISHERY DEV.OFFICER,LAKHIMPUR"
37 Nalbari,Nalbari,NLB/PRD/009,B.D.O. MADHUPUR
38 Guwahati,New-Guwahati,NGT/PWB/003,SUPDT.ENGINEER  PWD BUILDING CIRCLE -II
39 Tezpur,Gohpur,GAH/SE/029,"HEAD MASTER, DUBIA GIRLS HIGH SCHOOL, DUBIA"
40 Jorhat,Jorhat,JOR/HE/086,H.M.MOHBONDHA TEA GARDEN H.S
41 North Lakhimpur,Lakhimpur,LKM/AGR/002,ASSTT.EXECUTIVE ENGINEER (AGRIL)LAKHIMPUR
42 Barpeta,Barpeta,BRT/FC/001,"EX.ENGINEER E & D DIVISION , BARPETA"
43 Jorhat,Jorhat,JOR/HE/012,PL.JORHAT COLLEGE
44 Nagaon,Hojai,HOJ/EE/004,"BEEO, LANKA"
45 Sivasagar,Nazira,NZR/SE/024,"H.M. CHARIALI GIRLS HIGH SCHOOL, NAMTI"
,,,"H.M. B. DAS MODI GELAKEY GIRLS' HIGH SCHOOL,P.O.-"
46 Sivasagar,Nazira,NZR/SE/029,GELEKY
47 Silchar,New-Silchar,NSL/EE/003,"BLOCK ELE.EDN. OFFICER , NARSINGPUR"
48 Hailakandi,Hailakandi,HKD/HE/032,IC PRINCIPAL  LAKSHMIRBOND HS  MADRASSA
49 Tinsukia,Tinsukia,TSK/TAX/005,"SUPDT. OF TAXES, DOOM DOOMA"
50 Guwahati,New-Guwahati,NGT/SE/007,"HEAD MASTER, JYOTINAGAR HIGH SCHOOL"
51 Nagaon,Nagaon,NAG/HOR/001,"SUB DIVISIONAL AGRIL. OFFICER, NAGAON"
52 Nagaon,Nagaon,NAG/SE/014,"HM RAMPUR CHALAPATHAR S. ALI HS,P.O-CHALAPATHAR"
53 Guwahati,Dispur,DIS/SC/001,DIRECTOR OF SCHEDULE CASTE
54 Dhubri,Dhubri,DBR/HE/014,"Principal,Hatidhura College,Dhubri"
55 Dhubri,Dhubri,DBR/TAX/001,"DY.COMMISSIONER OF TAXES, DHUBRI"
56 Golaghat,Golaghat,GT/PRD/002,"BDO, GOLAGHAT EAST DEVELOPMENT BLOCK, PADUMANI"
57 Garmur,Garamur,GAR/SE/014,H.M. RANGA CHAHI TANU RAM NATH HIGH SCHOOL
58 Guwahati,Dispur,DIS/FOR/002,COMDT. ASSAM FOREST PROTECTION FORCE
59 Jorhat,Titabar,TIT/AAT/001,"TREASURY OFFICER, TITABAR"
60 Tinsukia,Margherita,MGR/AAT/001,"TREASURY OFFICER, MARGHERITA SUB-TREASURY"
61 Barpeta,Pathsala,PSL/SE/070,PRINCIPAL DAKSHIN BAJALI H.S.S.
62 Nalbari,Nalbari,NLB/PRD/008,C.E.O. ZILA PARISHAD NALBARI
63 Silchar,Cachar,CAC/COP/003,"ASSTT. REGR OF CO-OP. SOCIETY,SILCHAR"
64 Guwahati,Kamrup Metro,KAM/SE/205,HM. BENGULI GIRLS HIGH SCHOOL GHY.
65 Barpeta,Barpeta,BRT/SE/034,H.M. SUNDARIDIA H.S.
66 Dibrugarh,Dibrugarh,DIB/HE/001,"INSPECTOR OF SCHOOL, DIBRUGARH"
67 Hatsingimari,Hat Singimari,HAT/PRD/007,"B.D.O.,  MANKACHAR"
68 Goalpara,Goalpara,GLP/EE/006,"B.E.E.O. , BALIJANA"
69 Jorhat,Jorhat,JOR/PDD/010,BDO JORHAT BLOCK BAGHCHUNG
70 Dhemaji,Jonai,JON/COP/001,"ASSTT.REGISTER CO-OP SOCIETY,JONAI."
71 Guwahati,Rangia,RAN/HE/036,H.M. DORAKAHARA H.S. HIGH SCHOOL
72 Goalpara,Goalpara,GLP/SWD/006,"C.D.P.O. KRISHNAI/BALIJANA TWIN I.C.D.S. PROJECT, AGIA"
73 North Lakhimpur,Lakhimpur,LKM/SE/070,HEAD MASTER LAKHIMPUR COLLEGIATE HIGH SCHOOL
74 Guwahati,Kamrup Metro,KAM/HE/081,PRIN.K.K. HANDIQUE GOVT. SANSKRIT CIOLLAGE
75 Tezpur,Sonitpur,SON/LRS/006,"CIRCLE OFFICER,TEZPUR"
,,,"BLOCK ELEMANTARY EDUCATION OFFICE,ME-"
76 North Lakhimpur,Lakhimpur,LKM/EE/007,"MV,LAKHIMPUR"
77 Guwahati,New-Guwahati,NGT/TE/002,PRINCIPAL GIRLS POLITECHNIC
78 Barpeta,Barpeta,BRT/SE/072,H.M. BAGHBAR H.S.
79 Goalpara,Goalpara,GLP/SE/027,H.M. DON-BOSCO HIGH SCHOOL
,,,"SUPERINTENDING ENGINEER P.W.D. ROAD DIVISION ,"
80 Goalpara,Goalpara,GLP/PWR/001,GOALPARA
81 Silchar,New-Silchar,NSL/PRD/003,"BLOCK DEVELOPMENT OFFICER , BARJALENGA"
82 Golaghat,Sarupathar,SRP/SE/001,PRIN. SARUPATHAR H S SCHOOL
83 Goalpara,Goalpara,GLP/SE/013,H.M. BAPURBHITA HIGH SCHOOL
84 Golaghat,Dergaon,DER/POL/003,"COMDT. 11TH APBN, DERGAON"
85 North Lakhimpur,Dhakuwakhana,DKK/GAD/001,"SUB-DIVISIONAL OFFICER (CIVIL), DHAKUAKHANA"
86 Barpeta,Barpeta,BRT/SE/004,PRINCIPAL PALHAZI H.S.S.
87 Karimganj,Karimganj,KAR/AAT/001,"TREASURY OFFICER, KARIMGANJ"
88 Barpeta,Barpeta,BRT/SWD/004,"C.D.P.O. , CHANGHA"
89 North Lakhimpur,Dhakuwakhana,DKK/SE/018,H.M. DHAKUAKHANA GIRLS HIGH SCHOOL
90 Guwahati,Rangia,RAN/HE/053,SUPDT. KAMALPUR HIGH MADRASA
91 Sivasagar,Sivasagar,SVS/ELE/001,"ELECTION OFFICER,SIVASAGAR"
92 Guwahati,Dispur,DIS/SWD/004,"PROGRAMME OFFICER, DIV.,ICDS, CELL."
,,,H.M SAURAMURI UCCHA MADHYAMIK BIDYALAYA P.O-
93 Guwahati,Rangia,RAN/SE/026,SAURAMURI
94 Golaghat,Dergaon,DER/AAT/001,"TREASURY OFFICER, DERGAON SUB-TREASURY"
,"Kamrup,Amingao",,
95 Amingaon,n,AKM/POL/012,COMMANDANT COMMANDO BATTELION.
96 Karimganj,Karimganj,KAR/SE/019,SUPDT. KARIMGANJ HIGH MADRASSA
97 North Lakhimpur,Lakhimpur,LKM/JUD/001,"DISTRICT AND SESSION JUDGE,LAKHIMPUR"
,,,"ASTT. REGISTER OF CO-OPERATIVE SOCIETIES,"
98 Hatsingimari,Hat Singimari,HAT/COP/003,HATSINGIMARI
99 Dibrugarh,Dibrugarh,DIB/IPR/001,"DIST. INFORMATION & P.R.O, DIBRUGARH"
100 Golaghat,Golaghat,GT/SE/055,H.M. TARFAT H.S.
101 Golaghat,Bokakhat,BKK/SE/008,H.M. RAJABARI HIGH SCHOOL
102 Jorhat,Jorhat,JOR/FC/003,EE UPPER ASSAM INV.DEPTT.
103 Silchar,Cachar,CAC/HE/021,PRIN. ZILKADAR ALI H.S. SCHOOL
104 Guwahati,Rangia,RAN/SE/019,"H.M KALAZAL HIGH SCHOOL, P.O-KALAZAL"
105 Jorhat,Jorhat,JOR/SE/026,"HEAD MASTER,BORKHANGIA HIGH SCHOOL"
106 Guwahati,Rangia,RAN/LS/001,"SUB-DIV. LIBRARY OFFICER, RANGIA"
107 Golaghat,Golaghat,GT/SE/081,"HEAD MASTER, TOWN MADRASSA HIGH SCHOOL"
108 Nalbari,Nalbari,NLB/SE/004,H.M. BALITARA H.S.
109 Guwahati,Rangia,RAN/LRS/001,"CIRCLE OFFICER,KAMALPUR"
110 Jorhat,Jorhat,JOR/HE/139,H.M NAVAJYOTI H.S.
111 Guwahati,Dispur,DIS/SS/001,DIRECTOR OF SMALL SAVINGS
112 Barpeta,Pathsala,PSL/SE/009,H.M. DAKSHIN PAKA HIGH SCHOOL
113 North Lakhimpur,Lakhimpur,LKM/SER/001,"ASSTT. DIRECTOR OF SERICULTURE, LAKHIMPUR"
114 Guwahati,New-Guwahati,NGT/HE/002,PACHIM MAYANG HIGH SCHOOL
115 Nagaon,Nagaon,NAG/RD/011,B. D.  O. RAHA  DEV. BLOCK
116 Garmur,Garamur,GAR/EE/002,"BEEO, KAMALABARI"
117 Jorhat,Jorhat,JOR/PWB/002,E.E.PWD BUILDG.DIV.
,,,DIVISIONAL OFFICER SOIL CONSERVATION RESEARCH
118 Mangaldai,Darrang,DAR/SCD/001,DIVISION
119 Nalbari,Nalbari,NLB/PWR/001,"E.E. PWD  RURAL ROAD DIVN. , NALBARI"
120 Barpeta,Barpeta,BRT/EE/007,"B.E.E.O., RUPOSI"
121 North Lakhimpur,Lakhimpur,LKM/TRA/001,"DISTRICT TRANSPORT OFFICER,LAKHIMPUR"
122 Dhemaji,Dhemaji,DMJ/ECT/003,"SUPPTT. I.T.I. (WOMEN), LAKHIMPUR"
123 Barpeta,Barpeta,BRT/TAX/001,"SUPDT. OF TAXES, BARPETA"
124 Jorhat,Titabar,TIT/HE/004,"PRINCIPAL/DDO,DR.NABIN BORDOLOI COLLEGE"
125 Guwahati,Dispur,DIS/MDB/001,DIRECTOR OF MUNICIPAL ADMINISTRATION
126 Guwahati,Kamrup Metro,KAM/ECT/001,DIRECTOR EMPLOYMENT & CRAFTMAN TRNG.GHY.
127 Nalbari,Nalbari,NLB/SWD/009,C.D.P.O. ICDS NALBARI
128 North Lakhimpur,Lakhimpur,LKM/JUD/002,"CHIEF JUDICAL MAGISTRATE, LAKHIMPUR"
129 Nagaon,Nagaon,NAG/HS/001,"JT.DIR. OF HEALTH SERVICES, NAGAON"
130 Nagaon,Kaliabor,KLB/PWR/001,"EX. ENGR. PWD ROADS, KALIABOR"
,,,ADDL. E.E ASSAM WATER RESEARCH AND MANAGEMENT
131 Guwahati,Dispur,DIS/FC/001,"INSTITUTE(AWRMI), GUWAHATI"
132 Guwahati,Dispur,DIS/SE/054,"HEAD MASTER, SRI SATYA SAI  HIGH SCHOOL"
133 Barpeta,Barpeta,BRT/SE/047,H.M. BAHARI H.S.
134 Tinsukia,Tinsukia,TSK/PRD/006,"EX. OFFICER, TINSUKIA ZILLA PARISAD"
135 Golaghat,Golaghat,GT/PRD/001,"CHIEF.EX.OFFICER,GLT.ZILA PARISHAD."
136 Guwahati,Rangia,RAN/FOR/001,"DFO, NORTH KAMRUP DIV., RANGIA"
137 Dhubri,Dhubri,DBR/EE/006,"BEEO, AGOMANI"
138 Hailakandi,Hailakandi,HKD/IND/001,"DIST. IND. & COMMERCE CENTRE, HAILAKANDI"
139 Tinsukia,Margherita,MGR/PRD/001,"BDO, MARGHERITA"
140 Nalbari,Tihu,THU/EE/003,"B.E.E.O. , TIHU BARAMA"
141 Tezpur,Sonitpur,SON/SE/085,"HEAD MASTER, BALIJURI UCCHA M.VIDYALAYA, PO-BALIJURI"
142 North Lakhimpur,Bihpuria,BIH/SE/009,"PRINCIPAL,LOHIT DIKRONG HIGHER SECONDARY SCHOOL"
143 Dibrugarh,Dibrugarh,DIB/HE/039,H.M. BENGALI HIGH SCHOOL
144 Guwahati,Rangia,RAN/HE/046,H.M. JANATA CHOWALI BIDYALAY
145 Silchar,Cachar,CAC/SWD/007,"CDPO, KATIGORAH"
146 Nagaon,Nagaon,NAG/IGR/001,DEPUTY  REGISTRAR  NAGAON
,,,"HEADMASTER KHARBANDHA VIDYAPITH HIGH SCHOOL, P.O-"
147 Nalbari,Nalbari,NLB/SE/105,SONDHA
148 Dhemaji,Dhemaji,DMJ/COP/001,"ASSTT.REGISTER CO-OP SOCIETY,DHEMAJI"
149 Marigaon,Marigaon,MRG/LRS/004,"CIRCLE OFFICER,MIKIRBHETA"
150 Garmur,Garamur,GAR/SE/034,IC PRINCIPAL JENGRAIMUKH GIRLS HS  SCHOOL
,,,"HEAD MASTER, TARANI SIMANTA HIGH SCHOOL, PO- UZANI"
151 Golaghat,Golaghat,GT/SE/068,TARANI
,"Kamrup,Amingao",,
152 Amingaon,n,AKM/SE/192,HM.KULSI JANAJATIYA HIGH SCHOOL.
153 North Lakhimpur,Lakhimpur,LKM/HG/001,"COMMANDENT,HOME GUARD, LAKHIMPUR"
154 Nagaon,Kaliabor,KLB/EE/003,"BEEO, RUPAHI"
155 Silchar,Cachar,CAC/HE/009,"PRIN. DNNK GIRLS H.S. SCHOOL, SILCHAR"
156 Biswanath Chariali,Biswanath Chariali BIS/SE/004,,PEINCIPAL BEHALI H.S.S.
157 Tinsukia,Tinsukia,TSK/EXI/001,"SUPDT. OF EXCISE, TINSUKIA"
158 Hailakandi,Hailakandi,HKD/HS/003,"JT. DIR. HEALTH SERVICE, HAILAKANDI"
159 Marigaon,Marigaon,MRG/HS/003,"INSURANCE MAEDICAL OFFICER, MGR."
160 Guwahati,Dispur,DIS/OLC/002,"OIC, ASSAM OFFICIAL LANGUAGE COMMISIION"
161 Karimganj,Badarpur,BDP/EE/002,DEPUTY INSPECTOR OF SCHOOL KARIMGANJ
162 Hailakandi,Hailakandi,HKD/SE/004,"PRIN. S.S. COLLEGE, HAILAKANDI"
163 Nalbari,Tihu,THU/IRR/002,E.E. TIHU INVESTIGATION DIVN. IRRIGATION
164 Nagaon,Nagaon,NAG/IMD/002,"MEMBER, FOREINER'S TRIBUNAL,  NAGAON"
165 Guwahati,Kamrup Metro,KAM/SE/182,HM TETELIA HIGH SCHOOL.
166 Sivasagar,Sivasagar,SVS/SE/100,HM  BOKATA BORBAM HS
167 Goalpara,Goalpara,GLP/IND/001,GENERAL MANAGER DISTRICT INDUSTRIES CENTRE
,,,"HEAD MUDARRIS SHALBARI PRE- SR. MADRASSA, P.O-"
168 Dhubri,Dhubri,DBR/SE/205,BONGARBARI
169 Dhemaji,Dhemaji,DMJ/SE/138,"HEAD MASTER, NAVA DIPTI RATUA HIGH SCHOOL"
170 Barpeta,Barpeta,BRT/SE/012,PRINCIPAL SARTHIBARI H.S.S.
171 Dibrugarh,Naharkatia,NHK/HE/037,THE PRINCIPAL TINGKHONG COLLEGE
172 Jorhat,Jorhat,JOR/HE/118,H.M.TAMULI CHIGA H.S.
,"Kamrup,Amingao",,
173 Amingaon,n,AKM/SE/224,HM.KHEHENIPARA HIGH SCHOOL
174 North Lakhimpur,Bihpuria,BIH/SE/012,"PRINCIPAL,NARAYANPUR HIGHER SECONDARY SCHOOL"
175 Nagaon,Nagaon,NAG/PWR/003,"EX.ENG. PWD (R&B) MECHANICAL DIVISION,NAGAOAN"
176 Guwahati,New-Guwahati,NGT/SCD/001,DIRECTOR SOIL CONSERVATION
177 Biswanath Chariali,Biswanath Chariali BIS/IND/001,,"ASST. DIR. OF INDUSTRIES & COMMERCE, B. CHARIALI"
178 Nalbari,Nalbari,NLB/ES/001,"DY. DIR.ECHO. & STATISTICS, NALBARI"
179 Dibrugarh,Naharkatia,NHK/HE/003,PRIN. NAHARKATIA H S SCHOOL
180 Hailakandi,Hailakandi,HKD/SE/015,"PRINCIPAL JAMIRA TITLE MADRASSA,  P.O. - JAMIRA BAZAR"
181 Golaghat,Sarupathar,SRP/HE/001,PRIN. SARUPATHAR COLLEGE
182 Golaghat,Dergaon,DER/SE/029,PRIN. DERGAON GIRLS H.S. HIGH SCHOOL
183 North Lakhimpur,Lakhimpur,LKM/LRS/003,"CIRCLE OFFICER,LAKHIMPUR"
184 Tezpur,Gohpur,GAH/AAT/001,"TREASURY OFFICER, GAHPUR SUB-TREASURY"
185 Dhubri,Dhubri,DBR/SE/060,H.M. JOWAHAR HINDI HIGH SCHOOL
186 Dhubri,Dhubri,DBR/HE/004,"PRINCIPAL, P.B. COLLEGE,GAURIPUR"
187 Golaghat,Golaghat,GT/HE/001,"D.R. COLLEGE , GOLAGHAT"
188 Haflong,Haflong,HFL/PWB/013,"EX. ENG.PWD,UMRANGSO NEC DIVISION"
189 Golaghat,Golaghat,GT/EE/001,"DIST. ELEMENTRY EDUCATION, GOLAGHAT."
190 Sivasagar,Sonari,SNR/LRS/002,"CIRCLE OFFICER, MAHMORA"
191 Guwahati,Dispur,DIS/SIC/001,UNDER SECY. STATE INFORMATION COMMISSION
192 Sivasagar,Sivasagar,SVS/AE/001,"DIST. ADULT EDUCATION OFFICER,SIVASAGAR"
193 Karimganj,Karimganj,KAR/PRD/001,B.D.O. NORTH KARIMGANJ
194 North Lakhimpur,Dhakuwakhana,DKK/SE/004,H.M. PUB DHAKUAKHANA  HIGH SCHOOL
,"Kamrup,Amingao",,
195 Amingaon,n,AKM/SWP/020,CDPO BONGAON ICDS PROJECT
,"Kamrup,Amingao",,
196 Amingaon,n,AKM/LRS/006,"CIRCLE OFFICER,NAGARBERA"
197 Bongaigaon,Bongaigaon,BNG/SE/012,PRIN VIBEKANDA BIDYAPITH HIGHER SECONDARY SCHOOL
198 Hailakandi,Hailakandi,HKD/EE/004,"BEEO, KATLICHERA"
,"Kamrup,Amingao",,
199 Amingaon,n,AKM/EE/008,"DIST. ELEMENTARY EDUCATION OFFICER, KAMRUP"
200 Golaghat,Golaghat,GT/WPT/001,"PROJECT DIRECTOR I.T.D.P.,GOLAGHAT"
201 Goalpara,Goalpara,GLP/EE/004,"B.E.E.O. , DUDHNOI"
202 Barpeta,Barpeta,BRT/SE/084,H.M. AKRAM ALI AHMED H.S.
,,,"HEAD MUDARRIS NO 2 BARKUR PRE SR. MADRASSA,P.O.-"
203 Marigaon,Marigaon,MRG/SE/039,BHURAGAON
204 Nagaon,Hojai,HOJ/SWD/001,"CDPO, ICDS PROJECT, LANKA"
205 Guwahati,New-Guwahati,NGT/AGR/001,SUBDIVISIONAL OFFICER AGRICULTURE
206 Sivasagar,Nazira,NZR/EXI/001,"DY. SUPDT. OF EXICES, NAZIRA"
207 Barpeta,Pathsala,PSL/SWD/003,"C.D.P.O.,I.C.D.S. PROJECT, BAJALI."
208 Tezpur,Sonitpur,SON/LS/002,"OFFICER I/C DISTRICT MUSIUM, TEZPUR"
209 Bongaigaon,Abhayapuri,ABH/EE/003,"DY. INSPECTOR OF SCHOOL, NS, ABHAYAPURI"
210 Guwahati,Rangia,RAN/JUD/001,"SUB-DIV. JUDICIAL MAGISTRATE, RANGIA"
211 Dhemaji,Dhemaji,DMJ/IRR/002,EXECUTIVE  ENGINER IRRIGATION DHEMAJI
212 Marigaon,Marigaon,MRG/HS/002,ADDL. CHIEF MEDICAL & HEALTH OFFICER
213 Nagaon,Nagaon,NAG/PWD/004,"EX.ENG. PWD N.H. DIVISION, NAGAOAN"
214 Barpeta,Barpeta,BRT/IRR/001,"EX. ENGINEER , BARPETA DIVISION(IRR SORBHG)"
215 North Lakhimpur,Bihpuria,BIH/SE/034,HEAD MASTER DIKRONG HIGH SCHOOL
216 Tinsukia,Margherita,MGR/JUD/001,"SUB-DIV JUDICIAL MAGISTRATE, MARGHERITA"
217 Guwahati,Kamrup Metro,KAM/ESI/002,"INS.MEDL.OFFICER,(ESI)UZANBAZAR,GHY."
