object_id,sum_young_population
18-323-00222,4230.63
18-321-00216,3964.78
18-321-00217,1027.57
18-321-00218,2384.3
18-322-00219,32199.11
18-322-00220,4790.73
18-322-00221,2000.79
18-323-00223,2590.5200000000004
18-324-00233,4940.129999999999
18-323-00225,7233.360000000001
18-323-00226,7450.66
18-323-00227,1318.58
18-323-00228,9616.93
18-324-00260,2653.91
18-323-00230,476.24
18-324-00231,7620.59
18-324-00232,4310.83
18-321-00215,9521.08
18-323-00224,16437.21
18-321-00214,17118.97
18-317-00193,37069.83
18-321-00212,7001.48
18-324-00234,4340.21
18-318-00194,7804.24
18-318-00195,11485.57
18-318-00196,19204.69
18-318-00197,19865.69
18-319-00198,5941.91
18-319-00199,10262.59
18-319-00200,36283.2
18-319-00201,8339.85
18-319-00202,6518.200000000001
18-320-00203,1011.12
18-320-00204,1427.53
18-320-00205,13246.53
18-320-00206,10660.72
18-320-00207,36092.87
18-321-00208,8860.96
18-321-00209,3132.37
18-321-00210,11117.28
18-321-00211,3999.11
18-321-00213,10219.73
18-816-00235,319.98
18-816-00258,1068.1
18-325-00238,5137.200000000001
18-303-00264,15994.1
18-799-00265,12287.17
18-303-00266,17506.44
18-322-00267,25686.94
18-326-00268,3246.16
18-325-00269,21763.83
18-325-00270,59435.68
18-304-00271,29884.67
18-321-00272,12832.42
18-321-00273,15976.14
18-301-00274,1079.02
18-312-00276,17954.58
18-312-00277,6485.55
18-755-00278,7495.65
18-755-00279,6102.09
18-760-00280,3796.09
18-760-00281,5089.11
18-314-00275,30215.120000000003
18-317-00192,41230.01
18-324-00263,3587.58
18-325-00237,1723.91
18-324-00262,10973.45
18-816-00259,8928.02
18-325-00239,19849.55
18-326-00240,1658.0700000000002
18-326-00241,7707.559999999999
18-326-00242,0.97
18-326-00243,261.07
18-326-00244,3615.76
18-326-00245,19045.980000000003
18-326-00246,23004.74
18-326-00247,9871.31
18-755-00248,8563.830000000002
18-756-00249,36540.27
18-756-00250,7342.23
18-756-00251,11180.3
18-757-00252,16048.34
18-757-00253,22100.25
18-757-00254,49169.22
18-759-00255,52968.09
18-758-00256,4252.77
18-758-00257,52957.36
18-816-00261,20488.0
18-317-00191,27432.79
18-816-00236,377.3200000000001
18-317-00189,36559.16
18-799-00124,10316.41
18-799-00125,1738.87
18-304-00126,12256.88
18-304-00127,9706.34
18-304-00128,17451.15
18-304-00129,17202.14
18-305-00130,25861.7
18-305-00131,33401.98
18-305-00132,30478.39
18-305-00133,28910.12
18-305-00134,21789.36
18-305-00135,13014.06
18-305-00136,29827.77
18-306-00137,47654.27
18-306-00138,28595.980000000003
18-306-00139,19484.230000000003
18-306-00140,20957.84
18-307-00141,7885.92
18-307-00142,27319.45
18-303-00123,14172.19
18-307-00143,16511.690000000002
18-303-00122,32747.18
18-303-00120,17913.199999999997
18-317-00190,17085.23
18-300-00102,2467.68
18-300-00103,14808.27
18-300-00104,38909.6
18-300-00105,8763.25
18-300-00106,6048.400000000001
18-300-00107,2736.28
18-300-00108,13385.68
18-301-00109,15101.86
18-301-00110,9581.94
18-301-00111,21127.56
18-301-00112,35978.020000000004
18-301-00113,18098.89
18-301-00114,2029.33
18-302-00115,29368.76
18-302-00116,21595.86
18-302-00117,39510.12
18-302-00118,5404.71
18-302-00119,13635.71
18-303-00121,37285.0
18-307-00144,6652.98
18-300-00101,34497.84
18-307-00145,29054.02
18-312-00169,9869.92
18-312-00170,13720.41
18-312-00171,11640.97
18-313-00172,18008.05
18-313-00173,12991.0
18-313-00174,12376.66
18-313-00175,37375.07
18-313-00177,19166.28
18-314-00178,40771.66
18-314-00179,10384.14
18-315-00180,8278.24
18-315-00181,6339.75
18-315-00182,4234.74
18-315-00183,6130.469999999999
18-316-00184,25788.39
18-316-00185,73641.22
18-316-00186,16931.23
18-316-00187,30758.39
18-316-00188,34606.55
18-311-00168,19139.95
18-311-00167,11878.72
18-313-00176,6236.9400000000005
18-311-00165,9618.66
18-311-00166,18350.36
18-307-00147,8059.789999999999
18-308-00148,142.25
18-308-00149,522.3
18-308-00150,13023.39
18-308-00151,24566.28
18-308-00152,14267.79
18-308-00153,10161.420000000002
18-309-00154,14043.34
18-309-00155,41027.34
18-307-00146,10186.16
18-309-00157,35350.55
18-309-00156,48466.92
18-310-00163,12444.920000000002
18-310-00162,11667.23
18-310-00161,5552.709999999999
18-310-00164,22733.42
18-310-00159,20365.36
18-310-00158,15013.34
18-310-00160,11685.45
