object_id,sum_young_population
18-323-00223,2580.4
18-321-00216,3839.96
18-321-00217,1029.93
18-321-00218,2332.18
18-322-00219,31120.81
18-322-00220,4713.81
18-322-00221,1954.94
18-323-00222,4054.74
18-323-00224,16183.03
18-324-00234,4244.25
18-323-00226,7418.639999999999
18-323-00227,1301.51
18-323-00228,9475.4
18-324-00260,2627.8500000000004
18-323-00230,482.5
18-324-00231,7658.33
18-324-00232,4233.63
18-324-00233,4926.98
18-321-00215,9461.38
18-323-00225,7309.610000000001
18-321-00214,16854.22
18-317-00193,36175.83
18-321-00212,7073.21
18-816-00235,331.16
18-318-00194,7645.46
18-318-00195,11255.54
18-318-00196,18974.57
18-318-00197,19291.88
18-319-00198,5760.1900000000005
18-319-00199,9877.21
18-319-00200,35262.26
18-319-00201,8108.68
18-319-00202,6155.93
18-320-00203,975.18
18-320-00204,1362.39
18-320-00205,12928.16
18-320-00206,10776.71
18-320-00207,35496.31
18-321-00208,8534.67
18-321-00209,3124.41
18-321-00210,10807.12
18-321-00211,3954.08
18-321-00213,10173.22
18-816-00236,372.69
18-314-00275,29457.25
18-325-00238,4940.98
18-324-00263,3662.12
18-303-00264,15736.64
18-799-00265,11547.88
18-303-00266,16403.620000000003
18-322-00267,25088.18
18-326-00268,3220.54
18-325-00269,20822.15
18-325-00270,58149.740000000005
18-304-00271,29079.41
18-321-00272,12548.14
18-321-00273,15575.38
18-301-00274,1029.19
18-312-00276,17931.760000000002
18-312-00277,6423.889999999999
18-755-00278,7507.68
18-755-00279,6118.629999999999
18-760-00280,3801.38
18-760-00281,4743.85
18-317-00192,40071.52
18-324-00262,10747.25
18-325-00237,1687.86
18-816-00261,20339.4
18-816-00258,1063.55
18-325-00239,19346.27
18-326-00240,1635.53
18-326-00241,7684.639999999999
18-326-00242,0.99
18-326-00243,250.78
18-326-00244,3634.54
18-326-00245,18820.31
18-326-00246,22800.47
18-326-00247,9778.32
18-755-00248,8617.66
18-756-00249,35722.59
18-756-00250,7146.9800000000005
18-756-00251,10983.36
18-757-00252,15397.62
18-757-00253,21415.06
18-757-00254,47885.05
18-759-00255,51540.15
18-758-00256,3887.19
18-758-00257,51135.82
18-816-00259,8801.66
18-317-00191,26858.49
18-307-00145,28542.72
18-317-00189,35842.61
18-799-00124,9931.41
18-799-00125,1769.94
18-304-00126,11686.61
18-304-00127,9181.47
18-304-00128,16908.36
18-304-00129,16679.85
18-305-00130,24730.09
18-305-00131,32566.64
18-305-00132,30124.53
18-305-00133,28150.14
18-305-00134,21168.53
18-305-00135,12518.31
18-305-00136,29101.34
18-306-00137,46660.93
18-306-00138,28222.64
18-306-00139,17659.800000000003
18-306-00140,20832.84
18-307-00141,7743.25
18-307-00142,26746.58
18-303-00122,31267.39
18-307-00143,16569.55
18-303-00121,35791.98
18-302-00119,13162.76
18-317-00190,16625.31
18-300-00101,34579.81
18-300-00102,2405.81
18-300-00103,14800.009999999998
18-300-00104,38374.89
18-300-00105,8379.83
18-300-00106,5878.41
18-300-00107,2630.26
18-300-00108,12913.77
18-301-00109,14399.15
18-301-00110,9279.39
18-301-00111,20458.18
18-301-00112,34868.21
18-301-00113,17765.98
18-301-00114,2037.07
18-302-00115,28314.56
18-302-00116,20561.25
18-302-00117,38053.37
18-302-00118,4937.1900000000005
18-303-00120,17480.02
18-307-00144,6519.35
18-303-00123,14106.53
18-307-00146,10099.8
18-312-00169,9693.52
18-312-00170,13605.48
18-312-00171,11609.79
18-313-00172,17614.54
18-313-00173,12917.11
18-313-00174,12278.72
18-313-00175,36974.85
18-313-00176,6157.530000000001
18-313-00177,18957.15
18-314-00178,39750.02
18-314-00179,10205.009999999998
18-315-00180,8093.96
18-315-00181,6199.6900000000005
18-315-00182,4150.72
18-315-00183,6037.04
18-316-00184,25359.7
18-316-00185,71607.73000000001
18-316-00186,16363.22
18-316-00187,29798.24
18-311-00168,18980.93
18-311-00167,11940.71
18-316-00188,34024.17
18-308-00152,13787.14
18-307-00147,7820.32
18-308-00148,138.12
18-308-00149,523.35
18-308-00150,12610.04
18-308-00151,23961.73
18-311-00166,18233.34
18-308-00153,9899.94
18-309-00154,13845.94
18-309-00156,47976.66
18-309-00155,40310.63
18-310-00158,14878.76
18-310-00159,20058.79
18-310-00160,11549.15
18-310-00161,5502.08
18-310-00162,11492.68
18-310-00163,12420.78
18-310-00164,22517.91
18-311-00165,9515.86
18-309-00157,34076.04
