object_id,Relief Centers
18-318-00194,69.0
18-311-00167,10.0
18-302-00116,1.0
18-304-00126,0.0
18-307-00142,27.0
18-756-00249,8.0
18-319-00199,0.0
18-313-00172,30.0
18-321-00216,0.0
18-310-00160,13.0
18-321-00214,0.0
18-306-00138,0.0
18-321-00212,0.0
18-303-00266,0.0
18-325-00270,0.0
18-311-00165,0.0
18-313-00174,17.0
18-306-00137,0.0
18-308-00150,4.0
18-310-00159,9.0
18-310-00158,13.0
18-757-00253,1.0
18-309-00155,11.0
18-756-00251,9.0
18-313-00175,0.0
18-321-00213,0.0
18-318-00195,72.0
18-321-00211,0.0
18-756-00250,24.0
18-757-00252,26.0
18-312-00277,0.0
18-312-00276,0.0
18-307-00144,4.0
18-326-00268,0.0
18-305-00130,4.0
18-321-00210,0.0
18-305-00136,106.0
18-316-00184,64.0
18-318-00197,56.0
18-313-00173,2.0
18-304-00127,0.0
18-316-00188,26.0
18-302-00115,0.0
18-318-00196,96.0
18-757-00254,0.0
18-760-00281,0.0
18-325-00269,2.0
18-309-00157,3.0
18-304-00271,0.0
18-310-00162,6.0
18-304-00128,2.0
18-313-00176,7.0
18-305-00134,8.0
18-321-00215,0.0
18-310-00164,11.0
18-307-00141,19.0
18-311-00168,4.0
18-307-00145,23.0
18-321-00272,0.0
18-314-00275,13.0
18-305-00135,11.0
18-305-00132,0.0
18-309-00154,3.0
18-305-00131,5.0
18-316-00185,83.0
18-314-00179,2.0
18-325-00239,0.0
18-308-00151,5.0
18-311-00166,5.0
18-316-00187,96.0
18-319-00200,0.0
18-310-00161,31.0
18-312-00169,2.0
18-306-00139,0.0
18-310-00163,2.0
18-309-00156,14.0
18-312-00170,0.0
18-316-00186,8.0
18-760-00280,0.0
