object_id,Relief Centers
18-311-00167,131.0
18-323-00227,0.0
18-324-00262,0.0
18-300-00102,0.0
18-307-00142,16.0
18-319-00199,0.0
18-313-00172,20.0
18-319-00198,0.0
18-310-00160,1.0
18-321-00214,0.0
18-306-00138,1.0
18-321-00212,0.0
18-325-00270,0.0
18-311-00165,109.0
18-313-00174,103.0
18-307-00146,0.0
18-306-00137,0.0
18-308-00150,3.0
18-310-00159,1.0
18-310-00158,9.0
18-757-00253,3.0
18-309-00155,0.0
18-300-00103,0.0
18-308-00153,3.0
18-756-00251,9.0
18-313-00175,78.0
18-321-00213,0.0
18-756-00250,2.0
18-326-00245,0.0
18-757-00252,1.0
18-308-00152,20.0
18-312-00277,40.0
18-312-00276,75.0
18-307-00144,1.0
18-305-00130,0.0
18-321-00210,0.0
18-305-00136,0.0
18-316-00184,0.0
18-313-00173,19.0
18-755-00248,92.0
18-325-00269,0.0
18-319-00202,0.0
18-309-00157,5.0
18-312-00171,0.0
18-310-00162,17.0
18-313-00176,21.0
18-306-00140,2.0
18-305-00134,6.0
18-310-00164,14.0
18-307-00141,0.0
18-311-00168,142.0
18-307-00145,14.0
18-321-00272,7.0
18-314-00275,17.0
18-305-00131,7.0
18-755-00278,10.0
18-313-00177,0.0
18-320-00206,2.0
18-316-00185,0.0
18-314-00179,0.0
18-308-00151,17.0
18-311-00166,296.0
18-316-00187,0.0
18-755-00279,135.0
18-319-00200,0.0
18-307-00147,0.0
18-816-00261,0.0
18-310-00161,33.0
18-312-00169,25.0
18-310-00163,6.0
18-309-00156,76.0
18-312-00170,115.0
18-326-00246,1.0
18-316-00186,0.0
