object_id,Relief Centers
18-301-00110,1.0
18-311-00167,2.0
18-303-00121,0.0
18-300-00105,0.0
18-302-00116,0.0
18-323-00227,0.0
18-323-00225,0.0
18-323-00224,0.0
18-320-00205,7.0
18-300-00102,0.0
18-304-00126,11.0
18-307-00142,14.0
18-320-00207,3.0
18-756-00249,0.0
18-319-00199,0.0
18-313-00172,51.0
18-310-00160,11.0
18-301-00114,1.0
18-306-00138,22.0
18-303-00266,0.0
18-325-00270,0.0
18-311-00165,2.0
18-313-00174,9.0
18-307-00146,7.0
18-308-00150,19.0
18-305-00133,0.0
18-310-00159,7.0
18-310-00158,7.0
18-300-00103,2.0
18-323-00228,0.0
18-308-00153,15.0
18-756-00251,4.0
18-313-00175,0.0
18-816-00259,14.0
18-300-00101,1.0
18-321-00211,0.0
18-756-00250,11.0
18-326-00245,0.0
18-308-00152,102.0
18-312-00276,0.0
18-307-00144,0.0
18-326-00268,3.0
18-305-00130,5.0
18-321-00210,0.0
18-313-00173,5.0
18-300-00104,0.0
18-302-00115,0.0
18-760-00281,55.0
18-325-00269,1.0
18-302-00117,0.0
18-304-00271,0.0
18-310-00162,2.0
18-306-00140,1.0
18-310-00164,1.0
18-323-00226,0.0
18-307-00141,8.0
18-311-00168,37.0
18-307-00145,6.0
18-321-00208,0.0
18-302-00119,0.0
18-305-00131,0.0
18-313-00177,0.0
18-320-00206,1.0
18-325-00239,11.0
18-308-00151,42.0
18-311-00166,86.0
18-755-00279,4.0
18-307-00147,4.0
18-816-00261,0.0
18-310-00161,0.0
18-312-00169,1.0
18-306-00139,27.0
18-323-00222,0.0
18-310-00163,0.0
18-760-00280,19.0
