object_id,Relief Centers
18-311-00167,0.0
18-303-00121,0.0
18-302-00116,0.0
18-323-00224,0.0
18-303-00264,0.0
18-303-00122,0.0
18-320-00205,9.0
18-300-00102,0.0
18-304-00126,0.0
18-307-00142,8.0
18-320-00207,0.0
18-756-00249,0.0
18-313-00172,4.0
18-310-00160,12.0
18-321-00214,0.0
18-306-00138,0.0
18-321-00212,0.0
18-303-00266,0.0
18-325-00270,0.0
18-311-00165,7.0
18-313-00174,0.0
18-307-00146,5.0
18-306-00137,3.0
18-308-00150,22.0
18-305-00133,0.0
18-310-00158,0.0
18-300-00103,0.0
18-308-00153,5.0
18-756-00251,0.0
18-321-00213,0.0
18-321-00211,0.0
18-756-00250,1.0
18-324-00233,2.0
18-308-00152,26.0
18-312-00277,5.0
18-312-00276,4.0
18-307-00144,0.0
18-303-00120,0.0
18-305-00130,1.0
18-316-00184,0.0
18-313-00173,0.0
18-300-00104,0.0
18-304-00127,0.0
18-302-00115,0.0
18-760-00281,66.0
18-325-00269,0.0
18-319-00202,25.0
18-302-00117,0.0
18-304-00271,0.0
18-304-00128,0.0
18-306-00140,0.0
18-321-00215,0.0
18-307-00141,2.0
18-311-00168,0.0
18-307-00145,14.0
18-321-00272,0.0
18-305-00135,0.0
18-321-00208,0.0
18-302-00119,0.0
18-305-00132,0.0
18-309-00154,1.0
18-305-00131,5.0
18-320-00206,8.0
18-316-00185,0.0
18-325-00239,0.0
18-308-00151,10.0
18-311-00166,10.0
18-319-00200,42.0
18-307-00147,0.0
18-312-00169,6.0
18-306-00139,2.0
18-309-00156,9.0
18-760-00280,0.0
