object_id,Relief Centers
18-301-00110,0.0
18-303-00121,9.0
18-799-00124,14.0
18-323-00224,0.0
18-320-00205,25.0
18-300-00102,0.0
18-304-00126,0.0
18-307-00142,21.0
18-320-00207,20.0
18-313-00172,39.0
18-310-00160,8.0
18-306-00138,2.0
18-313-00174,1.0
18-308-00150,16.0
18-310-00159,7.0
18-310-00158,10.0
18-300-00103,1.0
18-308-00153,11.0
18-756-00251,16.0
18-300-00101,3.0
18-321-00211,5.0
18-756-00250,58.0
18-324-00233,0.0
18-308-00152,70.0
18-312-00277,1.0
18-312-00276,0.0
18-307-00144,4.0
18-321-00210,0.0
18-313-00173,1.0
18-300-00104,0.0
18-760-00281,2.0
18-319-00202,0.0
18-304-00271,0.0
18-326-00247,1.0
18-310-00162,7.0
18-310-00164,0.0
18-307-00141,11.0
18-311-00168,13.0
18-307-00145,2.0
18-321-00272,6.0
18-317-00192,1.0
18-309-00154,1.0
18-305-00131,0.0
18-799-00265,0.0
18-320-00206,10.0
18-325-00239,2.0
18-308-00151,20.0
18-311-00166,44.0
18-755-00279,2.0
18-319-00200,6.0
18-307-00147,4.0
18-816-00261,1.0
18-310-00161,1.0
18-312-00169,2.0
18-306-00139,0.0
18-323-00222,0.0
18-309-00156,4.0
18-760-00280,0.0
