object_id,Relief Centers
18-301-00110,1.0
18-318-00194,51.0
18-311-00167,0.0
18-317-00190,9.0
18-303-00121,57.0
18-300-00105,11.0
18-799-00124,0.0
18-302-00116,28.0
18-323-00227,0.0
18-323-00225,0.0
18-323-00224,3.0
18-303-00122,6.0
18-320-00205,3.0
18-300-00102,0.0
18-304-00126,29.0
18-307-00142,25.0
18-320-00207,5.0
18-301-00113,43.0
18-756-00249,13.0
18-319-00199,7.0
18-313-00172,103.0
18-319-00198,0.0
18-310-00160,13.0
18-321-00214,2.0
18-301-00114,27.0
18-306-00138,2.0
18-303-00266,29.0
18-325-00270,8.0
18-311-00165,136.0
18-313-00174,22.0
18-307-00146,9.0
18-306-00137,5.0
18-308-00150,27.0
18-305-00133,0.0
18-301-00112,18.0
18-310-00159,13.0
18-310-00158,35.0
18-757-00253,3.0
18-309-00155,12.0
18-300-00103,3.0
18-302-00118,0.0
18-308-00153,8.0
18-756-00251,20.0
18-313-00175,0.0
18-816-00259,0.0
18-321-00213,1.0
18-300-00101,1.0
18-318-00195,11.0
18-321-00211,35.0
18-756-00250,123.0
18-326-00245,1.0
18-757-00252,29.0
18-308-00152,50.0
18-312-00277,6.0
18-312-00276,28.0
18-307-00144,7.0
18-326-00268,0.0
18-303-00120,32.0
18-305-00130,101.0
18-321-00210,0.0
18-305-00136,57.0
18-317-00189,6.0
18-316-00184,112.0
18-318-00197,11.0
18-313-00173,17.0
18-300-00104,0.0
18-304-00127,14.0
18-316-00188,0.0
18-302-00115,14.0
18-318-00196,21.0
18-757-00254,0.0
18-755-00248,39.0
18-760-00281,213.0
18-325-00269,25.0
18-319-00202,0.0
18-309-00157,15.0
18-302-00117,20.0
18-304-00271,10.0
18-310-00162,37.0
18-304-00128,41.0
18-313-00176,0.0
18-306-00140,6.0
18-305-00134,33.0
18-321-00215,2.0
18-310-00164,47.0
18-307-00141,29.0
18-311-00168,31.0
18-317-00191,0.0
18-307-00145,30.0
18-321-00272,15.0
18-323-00223,0.0
18-317-00192,0.0
18-314-00275,4.0
18-305-00135,12.0
18-321-00208,1.0
18-302-00119,0.0
18-309-00154,27.0
18-305-00131,103.0
18-755-00278,18.0
18-303-00123,10.0
18-313-00177,1.0
18-320-00206,0.0
18-316-00185,95.0
18-325-00239,19.0
18-308-00151,39.0
18-311-00166,91.0
18-316-00187,10.0
18-755-00279,20.0
18-319-00200,84.0
18-307-00147,16.0
18-816-00261,2.0
18-310-00161,57.0
18-312-00169,13.0
18-306-00139,23.0
18-323-00222,0.0
18-310-00163,15.0
18-309-00156,44.0
18-312-00170,0.0
18-316-00186,0.0
18-760-00280,16.0
