object_id,Relief Centers
18-301-00110,0.0
18-318-00194,27.0
18-317-00190,56.0
18-324-00260,7.0
18-303-00121,2.0
18-300-00105,4.0
18-799-00124,160.0
18-302-00116,44.0
18-323-00227,0.0
18-324-00234,4.0
18-323-00225,0.0
18-323-00224,10.0
18-303-00264,19.0
18-303-00122,0.0
18-324-00262,2.0
18-320-00205,3.0
18-300-00102,24.0
18-304-00126,16.0
18-307-00142,35.0
18-320-00207,15.0
18-301-00113,42.0
18-756-00249,8.0
18-319-00199,12.0
18-313-00172,31.0
18-321-00216,0.0
18-319-00198,2.0
18-310-00160,11.0
18-321-00214,5.0
18-301-00114,0.0
18-306-00138,36.0
18-321-00212,0.0
18-303-00266,68.0
18-325-00270,54.0
18-311-00165,0.0
18-313-00174,0.0
18-307-00146,11.0
18-306-00137,35.0
18-308-00150,17.0
18-305-00133,0.0
18-301-00112,12.0
18-310-00159,2.0
18-310-00158,1.0
18-757-00253,48.0
18-309-00155,13.0
18-300-00103,46.0
18-302-00118,0.0
18-323-00228,33.0
18-308-00153,29.0
18-756-00251,0.0
18-816-00259,54.0
18-321-00213,0.0
18-300-00101,1.0
18-318-00195,52.0
18-321-00211,59.0
18-756-00250,23.0
18-326-00245,16.0
18-757-00252,62.0
18-324-00233,6.0
18-308-00152,41.0
18-312-00277,0.0
18-307-00144,5.0
18-326-00268,43.0
18-303-00120,72.0
18-305-00130,2.0
18-321-00210,46.0
18-305-00136,297.0
18-317-00189,26.0
18-316-00184,17.0
18-318-00197,7.0
18-313-00173,0.0
18-300-00104,27.0
18-304-00127,0.0
18-316-00188,4.0
18-302-00115,84.0
18-318-00196,29.0
18-757-00254,19.0
18-760-00281,24.0
18-325-00269,182.0
18-319-00202,48.0
18-302-00117,4.0
18-304-00271,37.0
18-326-00247,1.0
18-304-00129,39.0
18-310-00162,1.0
18-304-00128,92.0
18-306-00140,0.0
18-305-00134,182.0
18-321-00215,0.0
18-310-00164,0.0
18-323-00226,8.0
18-307-00141,26.0
18-317-00191,56.0
18-307-00145,17.0
18-321-00272,3.0
18-323-00223,26.0
18-317-00192,42.0
18-305-00135,137.0
18-321-00208,6.0
18-302-00119,0.0
18-305-00132,0.0
18-309-00154,2.0
18-305-00131,5.0
18-303-00123,36.0
18-799-00265,5.0
18-320-00206,20.0
18-316-00185,122.0
18-325-00239,105.0
18-308-00151,27.0
18-311-00166,7.0
18-316-00187,102.0
18-319-00200,115.0
18-307-00147,49.0
18-816-00261,52.0
18-310-00161,2.0
18-312-00169,0.0
18-306-00139,34.0
18-323-00222,23.0
18-310-00163,0.0
18-309-00156,48.0
18-326-00246,66.0
18-316-00186,0.0
18-760-00280,3.0
