class,age,male,female
0,0 to 1,1911.15,1776.86
1,1 to 5,7377.75,6847.44
10,10 to 15,8446.75,7583.54
15,15 to 20,7774.72,6141
20,20 to 25,7092.61,7237.6
25,25 to 30,7250.84,6932.35
30,30 to 35,6597.83,6104.12
35,35 to 40,5968.14,5526.33
40,40 to 45,4943.43,4694.7
45,45 to 50,4396.1,4171.48
5,5 to 10,9038.57,8412.25
50,50 to 55,3717.86,3546.42
55,55 to 60,3042.95,2568.26
60,60 to 65,2075.27,2085.13
65,65 to 70,1437.04,1514.44
70,70 to 75,942.03,1171.62
75,75 to 80,658,783.19
80,80 and over,591.24,854.2
