class,age,male,female
0,0 to 1,1501.92,1389.35
1,1 to 5,5797.96,5354.11
10,10 to 15,7605.83,6909.37
15,15 to 20,7472.78,7183.66
20,20 to 25,7306.73,7516.12
25,25 to 30,7757.84,7328.28
30,30 to 35,7105.61,6397.39
35,35 to 40,6433.83,5702.32
40,40 to 45,5335.78,5004.44
45,45 to 50,4950.97,4466.36
5,5 to 10,7451.78,6904.07
50,50 to 55,4063.64,3600.93
55,55 to 60,3244.72,2698.38
60,60 to 65,2374.39,2162.41
65,65 to 70,1455.63,1425.55
70,70 to 75,967.81,930.6
75,75 to 80,625.07,585
80,80 and over,496.89,556.92
