class,age,male,female
0,0 to 1,802.05,741.17
1,1 to 5,3096.21,2856.22
10,10 to 15,4207.89,3842.89
15,15 to 20,4241.71,4092.26
20,20 to 25,4206.42,4291.81
25,25 to 30,4468.07,4334.55
30,30 to 35,4250.75,3933.36
35,35 to 40,4112.28,3793.2
40,40 to 45,3492.44,3197.48
45,45 to 50,3336.49,2911.81
5,5 to 10,3973.35,3674.17
50,50 to 55,2593.81,2334.36
55,55 to 60,2104.74,1814.99
60,60 to 65,1527.9,1441.54
65,65 to 70,1109.95,1008.13
70,70 to 75,682.74,629.91
75,75 to 80,450.17,377.17
80,80 and over,350.4,358.95
