class,age,male,female
0,0 to 1,1093.15,998.89
1,1 to 5,4219.97,3849.41
10,10 to 15,5431.68,5011.09
15,15 to 20,5038.96,4737.31
20,20 to 25,4648.33,4772.15
25,25 to 30,5010.68,4817.48
30,30 to 35,4650.68,4201.8
35,35 to 40,4040.99,3584.95
40,40 to 45,3173.65,2902.88
45,45 to 50,2861.17,2521.19
5,5 to 10,5435.03,4989.99
50,50 to 55,2184.79,2079.63
55,55 to 60,1801.08,1604.07
60,60 to 65,1402.1,1303.83
65,65 to 70,957.33,960.95
70,70 to 75,636.76,618.77
75,75 to 80,441.9,384.87
80,80 and over,337.72,365.6
