class,age,male,female
0,0 to 1,1016.33,943.89
1,1 to 5,3923.42,3637.44
10,10 to 15,5202.4,4758
15,15 to 20,5213.4,4567.79
20,20 to 25,5021.76,4927.64
25,25 to 30,5297.82,5057.19
30,30 to 35,4763.07,4471.45
35,35 to 40,4569.66,4125.14
40,40 to 45,3762.57,3329.43
45,45 to 50,3414.68,2992.96
5,5 to 10,4979.99,4642.89
50,50 to 55,2698.24,2497.23
55,55 to 60,2262.27,1852.47
60,60 to 65,1619.92,1625.67
65,65 to 70,1154.18,1209.14
70,70 to 75,703.24,809.68
75,75 to 80,449.45,491.95
80,80 and over,386.12,496.56
