class,age,male,female
0,0 to 1,2065.32,1888.56
1,1 to 5,7972.89,7277.92
10,10 to 15,8939.98,8404.47
15,15 to 20,8517.3,8004.68
20,20 to 25,7757.61,7197.13
25,25 to 30,7334.11,7034.9
30,30 to 35,6831.23,6362.34
35,35 to 40,6466.72,5891.32
40,40 to 45,5424.95,4947.57
45,45 to 50,4501.04,4010.84
5,5 to 10,9478.12,8980.83
50,50 to 55,3915.79,3675.85
55,55 to 60,3082.72,2530.78
60,60 to 65,2562.58,2342.33
65,65 to 70,1767.06,1567.57
70,70 to 75,1124.36,1124.31
75,75 to 80,627.8,580.51
80,80 and over,576.18,694.31
