class,age,male,female
0,0 to 1,1401.21,1280.06
1,1 to 5,5409.18,4932.94
10,10 to 15,6978.13,6440.98
15,15 to 20,6473.6,6080.72
20,20 to 25,5968.44,6122.07
25,25 to 30,6440.97,6179
30,30 to 35,5963.78,5374.5
35,35 to 40,5168.9,4580.5
40,40 to 45,4053.61,3707.5
45,45 to 50,3654.47,3215.55
5,5 to 10,6979.39,6399.73
50,50 to 55,2787.72,2656.32
55,55 to 60,2299.51,2050.72
60,60 to 65,1791,1662.33
65,65 to 70,1222.47,1225.53
70,70 to 75,813.16,789.26
75,75 to 80,566.7,490.91
80,80 and over,429.66,465.43
