class,age,male,female
0,0 to 1,1020.9,950.46
1,1 to 5,3944.4,3666.18
10,10 to 15,4271.63,3826.29
15,15 to 20,3900.28,3413.93
20,20 to 25,3752.04,3686.93
25,25 to 30,3679.45,3389.98
30,30 to 35,3242.78,2931.21
35,35 to 40,2918.6,2703.83
40,40 to 45,2486.06,2367.21
45,45 to 50,2129.71,2020.45
5,5 to 10,4625.04,4293.19
50,50 to 55,1871.92,1739.65
55,55 to 60,1493.26,1266.98
60,60 to 65,1043.99,1008.74
65,65 to 70,699.07,744.54
70,70 to 75,440.74,551.8
75,75 to 80,307.06,371.38
80,80 and over,293.1,404.32
