class,age,male,female
0,0 to 1,4157.3,3853.5
1,1 to 5,16048.67,14850.13
10,10 to 15,19015.94,17303.65
15,15 to 20,18285.61,16425.06
20,20 to 25,16485.52,16503
25,25 to 30,17354.69,16026.85
30,30 to 35,15055.87,14152.11
35,35 to 40,14465.17,13366.51
40,40 to 45,11652.98,11005.52
45,45 to 50,10521.1,9728.14
5,5 to 10,19884.76,18287.78
50,50 to 55,8170.83,7756.7
55,55 to 60,6810.85,5706.38
60,60 to 65,4502.71,4482.73
65,65 to 70,3204.7,3445.49
70,70 to 75,2045.14,2367.22
75,75 to 80,1483.2,1599.21
80,80 and over,1280.18,1590.07
