class,age,male,female
0,0 to 1,3983.55,3692.76
1,1 to 5,15377.97,14230.72
10,10 to 15,17475.58,15651.24
15,15 to 20,15988.2,12480.14
20,20 to 25,14531.78,14779.24
25,25 to 30,14840.22,14245.49
30,30 to 35,13583.93,12577.01
35,35 to 40,12283.26,11261.36
40,40 to 45,10076.67,9520.43
45,45 to 50,8906.71,8439.63
5,5 to 10,18833.01,17560.85
50,50 to 55,7560.96,7247.92
55,55 to 60,6206.98,5277.66
60,60 to 65,4303.76,4296.2
65,65 to 70,2962.49,3093.63
70,70 to 75,1951.79,2418.44
75,75 to 80,1359.39,1625.49
80,80 and over,1233.19,1798.1
