class,age,male,female
0,0 to 1,3843.61,3626.49
1,1 to 5,14837.77,13975.33
10,10 to 15,17623.86,16010.08
15,15 to 20,16694.24,13909.34
20,20 to 25,15491.29,16049.6
25,25 to 30,15913.63,14936.38
30,30 to 35,14089.58,12988.72
35,35 to 40,12765.54,12369.09
40,40 to 45,11049.18,10733.06
45,45 to 50,10090.34,9633.22
5,5 to 10,18210.71,16788.76
50,50 to 55,8395.22,7834.65
55,55 to 60,6780.75,5533.21
60,60 to 65,4280.25,4437.02
65,65 to 70,3050.1,3352.79
70,70 to 75,1951.81,2471.53
75,75 to 80,1382.35,1609.06
80,80 and over,1185.08,1631.97
