class,age,male,female
0,0 to 1,5661.25,5243.93
1,1 to 5,21854.51,20208.4
10,10 to 15,26688.75,24869.79
15,15 to 20,25604.05,24436.79
20,20 to 25,22999.21,22939.19
25,25 to 30,23613.28,22465.65
30,30 to 35,20976.79,19245.59
35,35 to 40,19592.8,17630.03
40,40 to 45,15898.99,14200.62
45,45 to 50,13914.74,12432.85
5,5 to 10,27256.35,25142.39
50,50 to 55,11175.54,9927.58
55,55 to 60,8676.34,7192.54
60,60 to 65,6289.83,5706.98
65,65 to 70,4189.58,4000.91
70,70 to 75,2751.16,2767.26
75,75 to 80,1817.37,1738.09
80,80 and over,1711.96,1996.58
