class,age,male,female
0,0 to 1,1102.13,1021.83
1,1 to 5,4254.64,3937.81
10,10 to 15,4886.94,4386.48
15,15 to 20,4497.78,3550.06
20,20 to 25,4112.52,4167.18
25,25 to 30,4204.33,4039.79
30,30 to 35,3856.72,3569.42
35,35 to 40,3499.46,3203.27
40,40 to 45,2872.93,2697.95
45,45 to 50,2543.55,2392.76
5,5 to 10,5224.39,4869.46
50,50 to 55,2152.89,2055.73
55,55 to 60,1765.38,1497.95
60,60 to 65,1229.45,1230.79
65,65 to 70,858.07,896.57
70,70 to 75,563.09,692.37
75,75 to 80,388.15,458.94
80,80 and over,347.27,500.85
