class,age,male,female
0,0 to 1,1466.23,1358.56
1,1 to 5,5660.18,5235.44
10,10 to 15,8187.62,7425.09
15,15 to 20,8389.98,8124.68
20,20 to 25,8306.58,8485.24
25,25 to 30,9022.47,8858.1
30,30 to 35,8766.46,8199.06
35,35 to 40,8170.09,7566.67
40,40 to 45,6853.03,6225.16
45,45 to 50,6302.58,5669.05
5,5 to 10,7307.66,6812.93
50,50 to 55,5065.82,4765.78
55,55 to 60,4137.4,3764.58
60,60 to 65,3277.26,3110
65,65 to 70,2391.11,2230.09
70,70 to 75,1435.72,1323.94
75,75 to 80,939.44,824.39
80,80 and over,744.28,785.43
