class,age,male,female
0,0 to 1,2076.17,1935.29
1,1 to 5,8014.77,7458
10,10 to 15,9964.53,9311.98
15,15 to 20,9388.91,9084.79
20,20 to 25,9023.66,9320.18
25,25 to 30,9861.28,9364.4
30,30 to 35,9065.31,8212.27
35,35 to 40,8254.38,7456.74
40,40 to 45,6889.81,6286.61
45,45 to 50,6382.96,5703.49
5,5 to 10,10157.63,9460.81
50,50 to 55,5257.28,4745.46
55,55 to 60,4161.01,3533.89
60,60 to 65,3219.68,2858.15
65,65 to 70,2180.66,1976.63
70,70 to 75,1396.5,1314.88
75,75 to 80,867.24,780.65
80,80 and over,736.77,826.83
