class,age,male,female
0,0 to 1,1047.23,985.11
1,1 to 5,4042.68,3796.29
10,10 to 15,5370.81,5013.02
15,15 to 20,5096.11,4860.03
20,20 to 25,4934.76,4958.01
25,25 to 30,5227.52,4975.25
30,30 to 35,4637.05,4434.19
35,35 to 40,4428.04,4125.73
40,40 to 45,3672.16,3460.68
45,45 to 50,3436.05,3146.65
5,5 to 10,5322.52,4944.64
50,50 to 55,2713.22,2583.38
55,55 to 60,2162.54,1883.99
60,60 to 65,1547.25,1503.13
65,65 to 70,1035.85,1030.72
70,70 to 75,686.26,708.14
75,75 to 80,420.56,419.5
80,80 and over,360.18,410.93
