class,age,male,female
0,0 to 1,215.21,196.71
1,1 to 5,830.8,758.07
10,10 to 15,1175.58,1083.02
15,15 to 20,1303.13,1224.86
20,20 to 25,1498.37,1436.25
25,25 to 30,1594.09,1580.98
30,30 to 35,1579.32,1489.08
35,35 to 40,1511.2,1400.17
40,40 to 45,1293.81,1151.71
45,45 to 50,1158.19,1024.73
5,5 to 10,1057.01,958.59
50,50 to 55,965.97,828.64
55,55 to 60,786.28,598.04
60,60 to 65,530.64,424.3
65,65 to 70,348.95,286.84
70,70 to 75,199.95,182.41
75,75 to 80,136.54,133.43
80,80 and over,99.63,124.5
