class,age,male,female
0,0 to 1,1054.74,977.3
1,1 to 5,4071.67,3766.21
10,10 to 15,5857.62,5310.71
15,15 to 20,5992.43,5804.56
20,20 to 25,5943.34,6075.5
25,25 to 30,6474.53,6351.98
30,30 to 35,6289.74,5879.64
35,35 to 40,5881.82,5443.89
40,40 to 45,4934.54,4478.65
45,45 to 50,4546.29,4081.97
5,5 to 10,5247.16,4890.74
50,50 to 55,3647.31,3423.54
55,55 to 60,2979.31,2707.83
60,60 to 65,2354.34,2236.75
65,65 to 70,1718.63,1602.75
70,70 to 75,1034.19,952.92
75,75 to 80,675.77,591.88
80,80 and over,533.77,563.4
