class,age,male,female
0,0 to 1,2432.1,2248.3
1,1 to 5,9388.8,8664.22
10,10 to 15,12918.71,11750.67
15,15 to 20,13187.12,12774.38
20,20 to 25,13143.32,13579.54
25,25 to 30,14269.4,13607.13
30,30 to 35,13286.85,12051.39
35,35 to 40,12191.93,11185.68
40,40 to 45,10074.25,9507.27
45,45 to 50,9550.11,8769.07
5,5 to 10,12128.15,11205.27
50,50 to 55,7707.83,7022.91
55,55 to 60,6273.63,5398.19
60,60 to 65,4411.47,4205.96
65,65 to 70,2959.19,2805.55
70,70 to 75,1789.06,1780.46
75,75 to 80,1208.64,1093.68
80,80 and over,938.43,1088.02
