class,age,male,female
0,0 to 1,1583.65,1465.1
1,1 to 5,6113.49,5646.03
10,10 to 15,7497.47,6859.57
15,15 to 20,7353.21,6653.79
20,20 to 25,6546.63,6566.49
25,25 to 30,6982.15,6445.04
30,30 to 35,6016.14,5713.66
35,35 to 40,5894.29,5464.33
40,40 to 45,4729.32,4479.55
45,45 to 50,4317.01,3973.85
5,5 to 10,7710.2,7070.83
50,50 to 55,3297.71,3134.16
55,55 to 60,2775.68,2311.53
60,60 to 65,1806.72,1803.52
65,65 to 70,1304.53,1398.35
70,70 to 75,829.02,936.21
75,75 to 80,608.55,637.51
80,80 and over,514.1,618.82
