class,age,male,female
0,0 to 1,5183.5,4794.97
1,1 to 5,20010.2,18478.25
10,10 to 15,26449.05,24031.56
15,15 to 20,26153.39,25179.69
20,20 to 25,25656.23,26422.3
25,25 to 30,27349.85,25875.18
30,30 to 35,25114.05,22634.5
35,35 to 40,22773.05,20303.73
40,40 to 45,18864.08,17726.38
45,45 to 50,17567.82,15914.9
5,5 to 10,25740.54,23839.25
50,50 to 55,14386.74,12817.85
55,55 to 60,11527.77,9648.72
60,60 to 65,8376.29,7692.29
65,65 to 70,5207.65,5076.81
70,70 to 75,3406.26,3299.19
75,75 to 80,2217.7,2066.63
80,80 and over,1754.85,1982.22
