class,age,male,female
0,0 to 1,1706.75,1586.15
1,1 to 5,6588.69,6112.51
10,10 to 15,7882.67,7141.35
15,15 to 20,7404.8,6112.97
20,20 to 25,6739.75,6838.83
25,25 to 30,6974.64,6727.06
30,30 to 35,6354.57,5944.96
35,35 to 40,5868.03,5417.78
40,40 to 45,4817.88,4537.54
45,45 to 50,4286.58,4012.52
5,5 to 10,8204.62,7633.06
50,50 to 55,3544.29,3389.87
55,55 to 60,2906.34,2506.48
60,60 to 65,2014.15,2046.78
65,65 to 70,1419.02,1490.11
70,70 to 75,918.41,1107.74
75,75 to 80,627.96,722.4
80,80 and over,553.87,770.67
