class,age,male,female
0,0 to 1,2247.51,2098.72
1,1 to 5,8684.78,8096.55
10,10 to 15,9022.01,8015.83
15,15 to 20,7914.6,6869.05
20,20 to 25,7532.08,7587.17
25,25 to 30,7504.54,7017.42
30,30 to 35,6728.95,6078.48
35,35 to 40,5902.6,5405.43
40,40 to 45,4878,4549.09
45,45 to 50,4155.13,3937.75
5,5 to 10,10094.85,9389.93
50,50 to 55,3543.49,3341.96
55,55 to 60,2819.35,2428.16
60,60 to 65,1998.11,1960.93
65,65 to 70,1314.42,1432.72
70,70 to 75,876.55,1121.07
75,75 to 80,595.19,731.48
80,80 and over,585.01,817.73
