class,age,male,female
0,0 to 1,2757.46,2567.01
1,1 to 5,10644.81,9892.42
10,10 to 15,12591.41,11782.59
15,15 to 20,11330.59,10405.34
20,20 to 25,10592.48,10627.3
25,25 to 30,10979.93,10447.43
30,30 to 35,9881.12,9186.32
35,35 to 40,9022.72,8328.41
40,40 to 45,7484.1,6919.96
45,45 to 50,6581.79,6155.74
5,5 to 10,12990.52,12063.42
50,50 to 55,5619.42,5246.37
55,55 to 60,4454.42,3759.8
60,60 to 65,3436,3279.07
65,65 to 70,2392.86,2265.21
70,70 to 75,1553.25,1655.19
75,75 to 80,1054.43,1033.47
80,80 and over,990.03,1208.08
